created_timestamp,preferred_marketplace,country,device_family,ASIN,reading_action_display,entry_point,display_start,display_end,book_format
2024-03-03T07:27:01Z,www.amazon.com,Not Available,Kindle for iOS,B09QY2KWKY,Before You Go BSE,Reach end of book,2024-03-03T07:26:56Z,2024-03-03T07:27:01Z,KFX
2024-08-12T17:50:15Z,www.amazon.com,Not Available,Kindle for iOS,B093DQNY17,Before You Go BSE,Reach end of book,2024-08-12T17:50:08Z,2024-08-12T17:50:15Z,KFX
2024-10-03T02:18:41Z,www.amazon.com,Not Available,Kindle for iOS,B09QJZHVQT,About This Book BSE,Open the book,2024-10-03T02:18:36Z,2024-10-03T02:18:41Z,KFX
2025-07-17T06:17:56Z,www.amazon.com,Not Available,Kindle for iOS,B0BHN8JB7C,About This Book BSE,Open the book,2025-07-17T06:17:54Z,2025-07-17T06:17:56Z,KFX
2025-05-02T19:31:27Z,www.amazon.com,Not Available,Kindle for iOS,B00E9BE7TQ,Before You Go BSE,Reach end of book,2025-05-02T19:31:13Z,2025-05-02T19:31:27Z,KFX
2025-07-07T12:01:22Z,www.amazon.com,Not Available,Kindle for iOS,B0CQ371ZTP,Before You Go BSE,Reach end of book,2025-07-07T12:01:02Z,2025-07-07T12:01:22Z,KFX
2025-01-10T01:38:04Z,www.amazon.com,Not Available,Kindle for iOS,B0D2PFVNXV,Before You Go BSE,Reach end of book,2025-01-10T01:38:00Z,2025-01-10T01:38:04Z,KFX
2024-09-27T08:30:17Z,www.amazon.com,Not Available,Kindle for iOS,B0D5YPRZHB,Before You Go BSE,Reach end of book,2024-09-27T08:30:11Z,2024-09-27T08:30:17Z,KFX
2024-05-16T02:45:53Z,www.amazon.com,Not Available,Kindle for iOS,B0B36FKPS8,Before You Go BSE,Reach end of book,2024-05-16T02:45:51Z,2024-05-16T02:45:53Z,KFX
2024-03-16T01:24:32Z,www.amazon.com,Not Available,Kindle for iOS,B07XQK3SGQ,Before You Go BSE,Reach end of book,2024-03-16T01:24:30Z,2024-03-16T01:24:32Z,KFX
2024-03-08T18:58:38Z,www.amazon.com,Not Available,,B07B9WH8KT,About This Book BSE,Open the book,2024-03-08T18:58:35Z,2024-03-08T18:58:38Z,KFX
2024-03-05T15:04:38Z,www.amazon.com,Not Available,Kindle for iOS,B01N7GREG9,Before You Go BSE,Reach end of book,2024-03-05T15:04:26Z,2024-03-05T15:04:38Z,KFX
2024-02-24T03:08:35Z,www.amazon.com,Not Available,Kindle for iOS,B0CB1RMZRC,About This Book BSE,Open the book,2024-02-24T03:08:31Z,2024-02-24T03:08:35Z,KFX
2024-12-06T03:29:15Z,www.amazon.com,Not Available,Kindle for iOS,B016VQCFO0,Before You Go BSE,Reach end of book,2024-12-06T03:28:26Z,2024-12-06T03:29:15Z,KFX
2025-01-21T06:01:51Z,www.amazon.com,Not Available,Kindle for iOS,B0CKBX1G7X,Before You Go BSE,Reach end of book,2025-01-21T06:01:47Z,2025-01-21T06:01:51Z,KFX
2024-10-15T03:39:19Z,www.amazon.com,Not Available,Kindle for iOS,B00OZP5VRS,About This Book BSE,Open the book,2024-10-15T03:39:05Z,2024-10-15T03:39:19Z,KFX
2025-01-14T11:18:55Z,www.amazon.com,Not Available,Kindle for iOS,B0CKRXNDCF,About This Book BSE,Open the book,2025-01-14T09:45:36Z,2025-01-14T11:18:55Z,KFX
2024-09-24T02:03:00Z,www.amazon.com,Not Available,Kindle for iOS,B0BTJCWKRC,About This Book BSE,Open the book,2024-09-24T02:02:58Z,2024-09-24T02:03:00Z,KFX
2024-09-30T10:39:37Z,www.amazon.com,Not Available,Kindle for iOS,B0BG8HC2NG,Before You Go BSE,Reach end of book,2024-09-30T10:39:08Z,2024-09-30T10:39:37Z,KFX
2024-12-06T11:38:14Z,www.amazon.com,Not Available,Kindle for iOS,B01FTC8I84,Before You Go BSE,Reach end of book,2024-12-06T11:38:01Z,2024-12-06T11:38:14Z,KFX
2025-04-23T10:42:30Z,www.amazon.com,Not Available,Kindle for iOS,B0DCTZPG8V,About This Book BSE,Open the book,2025-04-23T10:42:26Z,2025-04-23T10:42:30Z,KFX
2025-03-21T22:42:18Z,www.amazon.com,Not Available,Kindle for iOS,B08HJDG47W,About This Book BSE,Open the book,2025-03-21T22:42:17Z,2025-03-21T22:42:18Z,KFX
2024-11-04T20:31:03Z,www.amazon.com,Not Available,Kindle for iOS,B0763NXSM7,Before You Go BSE,Reach end of book,2024-11-04T20:30:53Z,2024-11-04T20:31:03Z,KFX
2024-07-21T16:20:18Z,www.amazon.com,Not Available,Kindle for iOS,Not Available,Before You Go BSE,Reach end of book,2024-07-21T16:20:15Z,2024-07-21T16:20:18Z,KFX
2025-08-23T22:05:43Z,www.amazon.com,Not Available,Kindle for iOS,Not Available,Before You Go BSE,Reach end of book,2025-08-23T22:05:41Z,2025-08-23T22:05:43Z,KFX
2024-03-03T07:25:59Z,www.amazon.com,Not Available,Kindle for iOS,B0BDW83LGQ,Before You Go BSE,Reach end of book,2024-03-03T07:25:53Z,2024-03-03T07:25:59Z,KFX
2024-03-16T08:52:30Z,www.amazon.com,Not Available,Kindle for iOS,B017S3J3X6,Before You Go BSE,Reach end of book,2024-03-16T08:52:01Z,2024-03-16T08:52:30Z,KFX
2025-04-11T02:32:56Z,www.amazon.com,Not Available,Kindle for iOS,B0D1PC9FHN,Before You Go BSE,Reach end of book,2025-04-11T02:32:55Z,2025-04-11T02:32:56Z,KFX
2025-03-24T20:54:39Z,www.amazon.com,Not Available,Kindle for iOS,B08XK8L1J7,About This Book BSE,Open the book,2025-03-24T20:54:37Z,2025-03-24T20:54:39Z,KFX
2024-09-29T12:43:57Z,www.amazon.com,Not Available,Kindle for iOS,B0BG8HC2NG,About This Book BSE,Open the book,2024-09-29T12:43:54Z,2024-09-29T12:43:57Z,KFX
2025-04-21T18:35:47Z,www.amazon.com,Not Available,Kindle for iOS,B0CR1N7YGX,About This Book BSE,Open the book,2025-04-21T18:35:45Z,2025-04-21T18:35:47Z,KFX
2025-06-29T21:18:10Z,www.amazon.com,Not Available,Kindle for iOS,Not Available,Before You Go BSE,Reach end of book,2025-06-29T21:18:05Z,2025-06-29T21:18:10Z,KFX
2025-01-09T03:30:31Z,www.amazon.com,Not Available,Kindle for iOS,B0872K48RW,About This Book BSE,Click on About This Book,2025-01-09T03:30:03Z,2025-01-09T03:30:31Z,KFX
2024-11-08T08:41:56Z,www.amazon.com,Not Available,Kindle for iOS,Not Available,Before You Go BSE,Reach end of book,2024-11-08T08:41:46Z,2024-11-08T08:41:56Z,KFX
2024-11-13T01:10:46Z,www.amazon.com,Not Available,Kindle for iOS,B08PTD2GFJ,Before You Go BSE,Reach end of book,2024-11-13T01:10:37Z,2024-11-13T01:10:46Z,KFX
