asin,end_time,reading_marketplace,start_time,total_reading_milliseconds
B09NJBVM8Z,2024-03-04T20:47:13.300Z,US,2024-03-04T20:46:32.500Z,40800
B076G47245,2024-03-05T02:33:22.900Z,US,2024-03-05T02:33:19.400Z,3500
B01N7GREG9,2024-03-04T06:25:11.730Z,US,2024-03-04T06:25:11.730Z,0
B07QNKVR3N,2024-03-05T11:54:40.300Z,US,2024-03-05T11:49:16Z,324300
B09NJBVM8Z,2024-03-04T23:41:45.400Z,US,2024-03-04T23:41:15Z,30400
B076G47245,2024-03-05T02:36:21.500Z,US,2024-03-05T02:36:11Z,10500
B09NJBVM8Z,2024-03-04T17:04:10.900Z,US,2024-03-04T16:58:44.500Z,326400
B09NJBVM8Z,2024-03-05T02:03:10.300Z,US,2024-03-05T02:03:07.400Z,2900
B07QNKVR3N,2024-03-05T04:36:19.400Z,US,2024-03-05T04:20:31.400Z,948000
B01MTZDCUN,2024-03-04T06:19:23.993Z,US,2024-03-04T06:19:23.993Z,0
B09NJBVM8Z,2024-03-05T00:36:05.900Z,US,2024-03-05T00:27:27.600Z,518300
B09NJBVM8Z,2024-03-04T15:39:50.700Z,US,2024-03-04T15:39:48.300Z,2400
B07QNKVR3N,2024-03-05T03:38:31.300Z,US,2024-03-05T03:17:03.200Z,1288100
B07QNKVR3N,2024-03-05T02:11:44Z,US,2024-03-05T02:11:40.600Z,3400
B09NJBVM8Z,2024-03-05T00:38:30.100Z,US,2024-03-05T00:38:05.200Z,24900
B09NJBVM8Z,2024-03-05T01:51:33.600Z,US,2024-03-05T01:50:44.200Z,49400
B09NJBVM8Z,2024-03-04T20:46:18.300Z,US,2024-03-04T20:31:59.500Z,858800
B01N7GREG9,2024-03-04T06:19:53.647Z,US,2024-03-04T06:19:53.647Z,0
B09NJBVM8Z,2024-03-04T20:55:34.600Z,US,2024-03-04T20:49:58.600Z,336000
B07QNKVR3N,2024-03-05T14:44:48.800Z,US,2024-03-05T14:34:53.500Z,595300
B09NJBVM8Z,2024-03-04T19:57:54.700Z,US,2024-03-04T19:45:53.200Z,721500
B09NJBVM8Z,2024-03-04T18:31:14Z,US,2024-03-04T18:26:07.900Z,306100
B09NJBVM8Z,2024-03-04T23:54:36.900Z,US,2024-03-04T23:53:38.800Z,58100
B09NJBVM8Z,2024-03-04T23:43:17.200Z,US,2024-03-04T23:42:14Z,63200
B09NJBVM8Z,2024-03-04T22:24:04.700Z,US,2024-03-04T22:21:40.500Z,144200
B07QNKVR3N,2024-03-05T14:47:58.900Z,US,2024-03-05T14:47:01.700Z,57200
B09NJBVM8Z,2024-03-04T23:53:24.100Z,US,2024-03-04T23:50:42.100Z,162000
B09NJBVM8Z,2024-03-04T21:23:33.500Z,US,2024-03-04T21:23:14.800Z,18700
B09NJBVM8Z,2024-03-04T17:05:54.200Z,US,2024-03-04T17:04:46.600Z,67600
B01N7GREG9,2024-03-05T15:04:38.900Z,US,2024-03-05T15:04:25.200Z,13700
B09NJBVM8Z,2024-03-04T22:14:18.300Z,US,2024-03-04T22:13:17.900Z,60400
B09NJBVM8Z,2024-03-04T23:50:16.900Z,US,2024-03-04T23:50:01.100Z,15800
B09NJBVM8Z,2024-03-05T00:27:14.200Z,US,2024-03-05T00:26:58.200Z,16000
B09NJBVM8Z,2024-03-04T16:22:13.500Z,US,2024-03-04T16:02:52.300Z,1161200
B09NJBVM8Z,2024-03-04T17:06:06.300Z,US,2024-03-04T17:06:05.900Z,400
B07QNKVR3N,2024-03-05T04:44:00.900Z,US,2024-03-05T04:39:48.300Z,252600
B076G47245,2024-03-05T02:14:26.300Z,US,2024-03-05T02:11:50.600Z,155700
B09NJBVM8Z,2024-03-04T22:06:09.700Z,US,2024-03-04T21:55:43.100Z,626600
B09NJBVM8Z,2024-03-05T00:11:13.800Z,US,2024-03-05T00:10:50.700Z,23100
B09NJBVM8Z,2024-03-04T23:37:38.400Z,US,2024-03-04T23:37:20.500Z,17900
B09NJBVM8Z,2024-03-04T23:18:36Z,US,2024-03-04T23:18:27.500Z,8500
B07QNKVR3N,2024-03-05T02:49:39Z,US,2024-03-05T02:36:32.500Z,786500
B09NJBVM8Z,2024-03-04T16:47:12.600Z,US,2024-03-04T16:37:00.200Z,612400
B09NJBVM8Z,2024-03-04T22:09:43.900Z,US,2024-03-04T22:08:32.100Z,71800
B07QNKVR3N,2024-03-05T12:24:13.500Z,US,2024-03-05T12:04:08Z,1205500
B07QNKVR3N,2024-03-05T03:16:13.900Z,US,2024-03-05T03:15:55.200Z,18700
B09NJBVM8Z,2024-03-04T16:00:21Z,US,2024-03-04T15:59:59.800Z,21200
B07QNKVR3N,2024-03-05T02:03:38.700Z,US,2024-03-05T02:03:14.200Z,24500
B09NJBVM8Z,2024-03-04T20:29:21.900Z,US,2024-03-04T20:28:27.200Z,54700
B07C7N5CBS,2024-03-05T20:49:35.700Z,US,2024-03-05T20:48:57.500Z,38200
B07C7N5CBS,2024-03-05T16:20:06Z,US,2024-03-05T16:16:43.500Z,202500
B07C7N5CBS,2024-03-05T21:23:51.900Z,US,2024-03-05T21:20:00.400Z,231500
B01KB8XC5A,2024-03-06T13:12:01.800Z,US,2024-03-06T13:11:40.600Z,21200
B07C7N5CBS,2024-03-06T00:18:28Z,US,2024-03-06T00:09:26.200Z,541800
B07C7N5CBS,2024-03-06T04:54:19.800Z,US,2024-03-06T04:44:19.500Z,600300
B07C7N5CBS,2024-03-06T01:40:48.600Z,US,2024-03-06T01:33:11.500Z,457100
B07C7N5CBS,2024-03-06T00:45:58.600Z,US,2024-03-06T00:35:00.600Z,658000
B01KB8XC5A,2024-03-06T14:56:20.900Z,US,2024-03-06T14:55:59.100Z,21800
B07C7N5CBS,2024-03-06T02:32:57.100Z,US,2024-03-06T02:24:52.100Z,485000
B07C7N5CBS,2024-03-06T01:28:38.500Z,US,2024-03-06T01:26:06.300Z,152200
B07C7N5CBS,2024-03-05T17:09:49.800Z,US,2024-03-05T17:08:53.500Z,56300
B07C7N5CBS,2024-03-05T19:45:53.600Z,US,2024-03-05T19:44:52.600Z,61000
B07C7N5CBS,2024-03-06T01:50:54Z,US,2024-03-06T01:41:32.300Z,561700
B01KB8XC5A,2024-03-06T15:00:04.300Z,US,2024-03-06T14:59:59.800Z,4500
B07C7N5CBS,2024-03-05T23:45:01.800Z,US,2024-03-05T23:44:49.600Z,12200
B01KB8XC5A,2024-03-06T13:29:12Z,US,2024-03-06T13:28:04.800Z,67200
B07C7N5CBS,2024-03-06T02:03:45.100Z,US,2024-03-06T02:03:27.800Z,17300
B01KB8XC5A,2024-03-06T14:45:08.200Z,US,2024-03-06T14:41:48Z,200200
B07C7N5CBS,2024-03-05T19:35:17.200Z,US,2024-03-05T19:26:44.200Z,513000
B07C7N5CBS,2024-03-06T02:39:50.400Z,US,2024-03-06T02:37:56.400Z,114000
B07C7N5CBS,2024-03-06T00:53:38.500Z,US,2024-03-06T00:47:47.600Z,350900
B07QNKVR3N,2024-03-05T11:32:23.534Z,US,2024-03-05T11:32:23.534Z,0
B07C7N5CBS,2024-03-06T04:29:06.700Z,US,2024-03-06T03:08:16.700Z,4850000
B07C7N5CBS,2024-03-05T23:03:08.038Z,US,2024-03-05T23:03:08.038Z,0
B01KB8XC5A,2024-03-06T13:24:27.700Z,US,2024-03-06T13:23:48.100Z,39600
B07C7N5CBS,2024-03-05T22:57:43.700Z,US,2024-03-05T22:50:15.600Z,448100
B07C7N5CBS,2024-03-05T23:48:19.500Z,US,2024-03-05T23:47:10.300Z,69200
B07C7N5CBS,2024-03-05T23:28:37.700Z,US,2024-03-05T23:28:31.600Z,6100
B07C7N5CBS,2024-03-06T02:02:59.600Z,US,2024-03-06T01:52:45.600Z,614000
B01KB8XC5A,2024-03-06T12:48:41.500Z,US,2024-03-06T12:29:27.800Z,1153700
B07C7N5CBS,2024-03-05T18:07:41.600Z,US,2024-03-05T18:04:21.800Z,199800
B01KB8XC5A,2024-03-06T14:55:43.600Z,US,2024-03-06T14:55:36.900Z,6700
B07C7N5CBS,2024-03-06T03:07:51.600Z,US,2024-03-06T03:07:21.700Z,29900
B01KB8XC5A,2024-03-06T13:45:36.600Z,US,2024-03-06T13:43:36.700Z,119900
B07C7N5CBS,2024-03-06T00:28:49.900Z,US,2024-03-06T00:27:47.800Z,62100
B07QNKVR3N,2024-03-05T10:10:39.500Z,US,2024-03-05T10:10:39.500Z,0
B07C7N5CBS,2024-03-06T02:16:16.700Z,US,2024-03-06T02:14:43.300Z,93400
B07C7N5CBS,2024-03-05T20:48:43.100Z,US,2024-03-05T20:46:02.400Z,160700
B01N7GREG9,2024-03-05T15:26:35.200Z,US,2024-03-05T15:26:31.300Z,3900
B07C7N5CBS,2024-03-06T02:19:50.800Z,US,2024-03-06T02:19:30.600Z,20200
B07C7N5CBS,2024-03-05T22:05:29.800Z,US,2024-03-05T22:03:54.500Z,95300
B07C7N5CBS,2024-03-06T02:41:28Z,US,2024-03-06T02:41:19.600Z,8400
B07C7N5CBS,2024-03-05T23:31:14.500Z,US,2024-03-05T23:30:59.300Z,15200
B07C7N5CBS,2024-03-06T04:40:26.200Z,US,2024-03-06T04:38:38.900Z,107300
B07C7N5CBS,2024-03-05T23:14:23.800Z,US,2024-03-05T23:07:31.500Z,412300
B07C7N5CBS,2024-03-06T02:37:51.300Z,US,2024-03-06T02:33:21.100Z,270200
B07C7N5CBS,2024-03-06T04:35:59.100Z,US,2024-03-06T04:34:08.200Z,110900
B07C7N5CBS,2024-03-06T02:41:09.600Z,US,2024-03-06T02:40:01.500Z,68100
B07C7N5CBS,2024-03-06T03:04:32.300Z,US,2024-03-06T03:04:19.300Z,13000
B07C7N5CBS,2024-03-05T17:56:59.500Z,US,2024-03-05T17:55:45.500Z,74000
B07C7N5CBS,2024-03-05T18:56:40Z,US,2024-03-05T18:47:04.500Z,575500
B01KB8XC5A,2024-03-06T12:29:19.300Z,US,2024-03-06T12:28:00.400Z,78900
B07C7N5CBS,2024-03-05T21:18:51.800Z,US,2024-03-05T20:51:13Z,1658800
B07C7N5CBS,2024-03-05T17:47:33.981Z,US,2024-03-05T17:47:33.981Z,0
B07C7N5CBS,2024-03-06T00:22:21.400Z,US,2024-03-06T00:19:58Z,143400
B07C7N5CBS,2024-03-06T00:47:01.200Z,US,2024-03-06T00:46:15.200Z,46000
B07C7N5CBS,2024-03-05T18:41:27.800Z,US,2024-03-05T18:39:10.100Z,137700
B01KB8XC5A,2024-03-06T14:51:04.700Z,US,2024-03-06T14:46:19.500Z,285200
B01KB8XC5A,2024-03-06T14:39:18.600Z,US,2024-03-06T14:37:01.400Z,137200
B07C7N5CBS,2024-03-05T22:05:42.500Z,US,2024-03-05T22:05:37.700Z,4800
B07C7N5CBS,2024-03-06T00:34:48.400Z,US,2024-03-06T00:29:36Z,312400
B01KB8XC5A,2024-03-06T14:03:21.800Z,US,2024-03-06T14:01:33.700Z,108100
B07C7N5CBS,2024-03-05T21:50:48Z,US,2024-03-05T21:41:13.100Z,574900
B07C7N5CBS,2024-03-06T04:38:27.800Z,US,2024-03-06T04:36:06.500Z,141300
B07C7N5CBS,2024-03-06T12:22:00.400Z,US,2024-03-06T12:21:37.100Z,23300
B07C7N5CBS,2024-03-05T22:38:25.900Z,US,2024-03-05T22:30:54.600Z,451300
B07QNKVR3N,2024-03-05T09:50:33.197Z,US,2024-03-05T09:50:33.197Z,0
B07QNKVR3N,2024-03-05T10:26:00.134Z,US,2024-03-05T10:26:00.134Z,0
B07C7N5CBS,2024-03-05T20:45:48.700Z,US,2024-03-05T20:45:34Z,14700
B01KB8XC5A,2024-03-06T13:59:11.200Z,US,2024-03-06T13:58:58.700Z,12500
B07C7N5CBS,2024-03-05T18:23:40.300Z,US,2024-03-05T18:23:16.400Z,23900
B07C7N5CBS,2024-03-06T01:12:56.500Z,US,2024-03-06T00:54:39.400Z,1097100
B07C7N5CBS,2024-03-06T04:29:59.900Z,US,2024-03-06T04:29:22.700Z,37200
B07C7N5CBS,2024-03-05T17:20:02.400Z,US,2024-03-05T17:19:09.800Z,52600
B07C7N5CBS,2024-03-05T23:22:01Z,US,2024-03-05T23:15:13.200Z,407800
B07C7N5CBS,2024-03-05T22:01:52.600Z,US,2024-03-05T22:00:48.800Z,63800
B07QNKVR3N,2024-03-05T09:30:38.313Z,US,2024-03-05T09:30:38.313Z,0
B07C7N5CBS,2024-03-05T18:23:09.200Z,US,2024-03-05T18:12:12.100Z,657100
B01KB8XC5A,2024-03-06T14:35:21.200Z,US,2024-03-06T14:32:31.500Z,169700
B07C7N5CBS,2024-03-05T18:32:06.100Z,US,2024-03-05T18:24:20.900Z,465200
B01KB8XC5A,2024-03-06T14:03:30Z,US,2024-03-06T14:03:23.500Z,6500
B07C7N5CBS,2024-03-05T19:44:30.900Z,US,2024-03-05T19:35:29.900Z,541000
B01KB8XC5A,2024-03-06T14:55:32.300Z,US,2024-03-06T14:54:35.900Z,56400
B07C7N5CBS,2024-03-06T02:24:50.200Z,US,2024-03-06T02:23:51.700Z,58500
B01KB8XC5A,2024-03-06T14:59:57.600Z,US,2024-03-06T14:58:28.400Z,89200
B07C7N5CBS,2024-03-05T23:56:09.500Z,US,2024-03-05T23:56:07.900Z,1600
B07C7N5CBS,2024-03-05T21:53:23.300Z,US,2024-03-05T21:50:51.400Z,151900
B07C7N5CBS,2024-03-05T21:41:09.400Z,US,2024-03-05T21:38:56.300Z,133100
B07C7N5CBS,2024-03-06T00:25:00.900Z,US,2024-03-06T00:22:41Z,139900
B07C7N5CBS,2024-03-05T22:00:28.500Z,US,2024-03-05T21:53:33.700Z,414800
B07C7N5CBS,2024-03-06T04:34:00.200Z,US,2024-03-06T04:30:26.100Z,214100
B01KB8XC5A,2024-03-06T15:09:11.400Z,US,2024-03-06T15:01:01.900Z,489500
B07C7N5CBS,2024-03-06T02:16:39.900Z,US,2024-03-06T02:16:33.400Z,6500
B07C7N5CBS,2024-03-05T18:46:28.100Z,US,2024-03-05T18:41:55.900Z,272200
B07C7N5CBS,2024-03-06T04:30:16.100Z,US,2024-03-06T04:30:12.400Z,3700
B07C7N5CBS,2024-03-05T18:01:42.600Z,US,2024-03-05T17:57:23.900Z,258700
B07C7N5CBS,2024-03-05T23:43:38.900Z,US,2024-03-05T23:43:17.600Z,21300
B07C7N5CBS,2024-03-05T22:30:42.800Z,US,2024-03-05T22:07:14.800Z,1408000
B07C7N5CBS,2024-03-05T23:30:07.200Z,US,2024-03-05T23:29:03.900Z,63300
B07C7N5CBS,2024-03-06T02:08:03.200Z,US,2024-03-06T02:05:41.300Z,141900
B07C7N5CBS,2024-03-05T18:11:37.700Z,US,2024-03-05T18:08:09.700Z,208000
B07C7N5CBS,2024-03-05T22:39:15.700Z,US,2024-03-05T22:38:53.900Z,21800
B07C7N5CBS,2024-03-06T00:47:34.900Z,US,2024-03-06T00:47:26.100Z,8800
B07C7N5CBS,2024-03-05T19:26:35.800Z,US,2024-03-05T19:26:30.800Z,5000
B07C7N5CBS,2024-03-05T16:47:43.300Z,US,2024-03-05T16:42:34.300Z,309000
B07C7N5CBS,2024-03-05T21:30:43.700Z,US,2024-03-05T21:26:38.800Z,244900
B01KB8XC5A,2024-03-06T13:58:16.500Z,US,2024-03-06T13:57:54.600Z,21900
B01KB8XC5A,2024-03-06T14:00:58.500Z,US,2024-03-06T13:59:16Z,102500
B07C7N5CBS,2024-03-05T16:21:20.300Z,US,2024-03-05T16:20:19Z,61300
B07C7N5CBS,2024-03-05T19:05:57.800Z,US,2024-03-05T18:57:04.100Z,533700
B01KB8XC5A,2024-03-06T13:57:23.500Z,US,2024-03-06T13:57:15.100Z,8400
B01KB8XC5A,2024-03-06T13:00:04Z,US,2024-03-06T12:48:49.700Z,674300
B07C7N5CBS,2024-03-06T02:17:31.700Z,US,2024-03-06T02:16:43Z,48700
B07C7N5CBS,2024-03-05T23:07:18.200Z,US,2024-03-05T22:58:12.600Z,545600
B07C7N5CBS,2024-03-06T03:05:29.300Z,US,2024-03-06T03:04:43.600Z,45700
B07C7N5CBS,2024-03-06T00:09:00.800Z,US,2024-03-06T00:08:21.700Z,39100
B07C7N5CBS,2024-03-05T22:03:48.100Z,US,2024-03-05T22:02:05.400Z,102700
B07C7N5CBS,2024-03-05T18:24:17.500Z,US,2024-03-05T18:23:56.700Z,20800
B07C7N5CBS,2024-03-05T19:19:17.900Z,US,2024-03-05T19:15:16.400Z,241500
B01KB8XC5A,2024-03-06T13:58:40.700Z,US,2024-03-06T13:58:32.300Z,8400
B07QNKVR3N,2024-03-05T10:22:37.804Z,US,2024-03-05T10:22:37.804Z,0
B07C7N5CBS,2024-03-05T19:09:50.500Z,US,2024-03-05T19:06:03.300Z,227200
B07C7N5CBS,2024-03-05T17:51:14.500Z,US,2024-03-05T17:22:29.300Z,1725200
B07C7N5CBS,2024-03-05T20:45:13.300Z,US,2024-03-05T20:30:42Z,871300
B07C7N5CBS,2024-03-05T18:04:08.600Z,US,2024-03-05T18:02:34.100Z,94500
B07C7N5CBS,2024-03-06T01:25:13.100Z,US,2024-03-06T01:13:30.200Z,702900
B07C7N5CBS,2024-03-06T02:19:12Z,US,2024-03-06T02:19:06.400Z,5600
B01KB8XC5A,2024-03-06T13:04:19Z,US,2024-03-06T13:00:21.300Z,237700
B07C7N5CBS,2024-03-05T16:49:20.500Z,US,2024-03-05T16:47:57.800Z,82700
B07C7N5CBS,2024-03-06T03:04:14.100Z,US,2024-03-06T02:41:29.300Z,1364800
B07C7N5CBS,2024-03-06T04:44:18.200Z,US,2024-03-06T04:40:35.900Z,222300
B01KB8XC5A,2024-03-06T23:56:46.800Z,US,2024-03-06T23:55:34Z,72800
B01KB8XC5A,2024-03-06T18:20:13.300Z,US,2024-03-06T18:18:12.900Z,120400
B01KB8XC5A,2024-03-06T23:54:08.600Z,US,2024-03-06T23:54:00.700Z,7900
B01KB8XC5A,2024-03-07T00:23:44.500Z,US,2024-03-07T00:23:38.400Z,6100
B01KB8XC5A,2024-03-06T16:23:39.200Z,US,2024-03-06T16:22:50.700Z,48500
B01KB8XC5A,2024-03-06T22:46:06.300Z,US,2024-03-06T22:44:43Z,83300
B083TZV25B,2024-03-07T14:46:59.100Z,US,2024-03-07T14:44:47.800Z,131300
B01KB8XC5A,2024-03-07T00:41:31.300Z,US,2024-03-07T00:37:22.700Z,248600
B083TZV25B,2024-03-07T13:26:26.400Z,US,2024-03-07T13:26:10.700Z,15700
B01KB8XC5A,2024-03-06T22:20:22.300Z,US,2024-03-06T22:19:34.600Z,47700
B01KB8XC5A,2024-03-06T23:23:40.400Z,US,2024-03-06T23:14:32Z,548400
B01KB8XC5A,2024-03-06T15:20:46.700Z,US,2024-03-06T15:10:02.500Z,644200
B01KB8XC5A,2024-03-06T18:24:14.300Z,US,2024-03-06T18:22:21.100Z,113200
B01KB8XC5A,2024-03-07T02:30:18.100Z,US,2024-03-07T02:30:02.200Z,15900
B01KB8XC5A,2024-03-07T00:07:11.300Z,US,2024-03-07T00:06:28.800Z,42500
B01KB8XC5A,2024-03-06T23:04:40.400Z,US,2024-03-06T23:03:49.200Z,51200
B01KB8XC5A,2024-03-06T16:56:56Z,US,2024-03-06T16:56:50.300Z,5700
B01KB8XC5A,2024-03-06T20:44:00.300Z,US,2024-03-06T20:30:16.100Z,824200
B01KB8XC5A,2024-03-06T17:18:46.200Z,US,2024-03-06T17:14:14.900Z,271300
B01KB8XC5A,2024-03-06T17:14:00.400Z,US,2024-03-06T17:10:33.700Z,206700
B083TZV25B,2024-03-07T13:58:45Z,US,2024-03-07T13:58:34.100Z,10900
B01KB8XC5A,2024-03-06T22:29:40.100Z,US,2024-03-06T22:29:38.700Z,1400
B01KB8XC5A,2024-03-06T23:51:30.800Z,US,2024-03-06T23:50:06.400Z,84400
B01KB8XC5A,2024-03-07T02:25:06.900Z,US,2024-03-07T01:44:32.900Z,2434000
B01KB8XC5A,2024-03-07T00:03:02.400Z,US,2024-03-07T00:01:54.200Z,68200
B01KB8XC5A,2024-03-07T03:48:56Z,US,2024-03-07T03:48:52.600Z,3400
B01KB8XC5A,2024-03-06T23:10:03.900Z,US,2024-03-06T23:04:42.500Z,321400
B083TZV25B,2024-03-07T13:28:10Z,US,2024-03-07T13:28:08.200Z,1800
B01KB8XC5A,2024-03-06T19:23:16.200Z,US,2024-03-06T19:12:10.400Z,665800
B01KB8XC5A,2024-03-06T15:26:41.100Z,US,2024-03-06T15:21:05.900Z,335200
B01KB8XC5A,2024-03-06T22:44:38.100Z,US,2024-03-06T22:44:33.300Z,4800
B01KB8XC5A,2024-03-06T18:37:09.900Z,US,2024-03-06T18:34:13Z,176900
B083TZV25B,2024-03-07T14:40:37.100Z,US,2024-03-07T14:37:49.900Z,167200
B083TZV25B,2024-03-07T13:43:31Z,US,2024-03-07T13:43:20.400Z,10600
B01KB8XC5A,2024-03-06T23:58:37Z,US,2024-03-06T23:56:59Z,98000
B01KB8XC5A,2024-03-06T15:30:04.400Z,US,2024-03-06T15:28:39.300Z,85100
B01KB8XC5A,2024-03-07T00:25:51.800Z,US,2024-03-07T00:25:44.100Z,7700
B01KB8XC5A,2024-03-06T22:18:58.200Z,US,2024-03-06T22:15:51.500Z,186700
B01KB8XC5A,2024-03-07T03:41:49.100Z,US,2024-03-07T03:41:44Z,5100
B01KB8XC5A,2024-03-07T03:48:31.600Z,US,2024-03-07T03:44:54.700Z,216900
B083TZV25B,2024-03-07T13:45:57Z,US,2024-03-07T13:44:34.300Z,82700
B01KB8XC5A,2024-03-07T04:13:12.800Z,US,2024-03-07T04:13:04Z,8800
B083TZV25B,2024-03-07T13:41:30.300Z,US,2024-03-07T13:41:05.900Z,24400
B083TZV25B,2024-03-07T14:04:09.500Z,US,2024-03-07T14:01:25Z,164500
B01KB8XC5A,2024-03-06T22:29:25.900Z,US,2024-03-06T22:25:00.800Z,265100
B01KB8XC5A,2024-03-06T22:43:56Z,US,2024-03-06T22:34:10.100Z,585900
B01KB8XC5A,2024-03-06T18:09:51.700Z,US,2024-03-06T18:09:50.100Z,1600
B01KB8XC5A,2024-03-06T22:33:49Z,US,2024-03-06T22:29:55.900Z,233100
B01KB8XC5A,2024-03-06T18:22:09.200Z,US,2024-03-06T18:21:30.200Z,39000
B083TZV25B,2024-03-07T12:33:18.600Z,US,2024-03-07T12:19:26.400Z,832200
B083TZV25B,2024-03-07T14:00:15.900Z,US,2024-03-07T14:00:06.300Z,9600
B01KB8XC5A,2024-03-07T00:01:35.800Z,US,2024-03-07T00:01:27Z,8800
B01KB8XC5A,2024-03-07T00:12:14.700Z,US,2024-03-07T00:10:21.200Z,113500
B083TZV25B,2024-03-07T13:59:52.600Z,US,2024-03-07T13:59:18.300Z,34300
B01KB8XC5A,2024-03-06T17:56:01Z,US,2024-03-06T17:49:35.900Z,385100
B083TZV25B,2024-03-07T15:06:45.800Z,US,2024-03-07T15:00:25.200Z,380600
B01KB8XC5A,2024-03-06T16:08:08.400Z,US,2024-03-06T16:07:58.500Z,9900
B083TZV25B,2024-03-07T13:42:11.100Z,US,2024-03-07T13:41:34.100Z,37000
B083TZV25B,2024-03-07T14:53:02Z,US,2024-03-07T14:47:21.800Z,340200
B083TZV25B,2024-03-07T15:15:25.500Z,US,2024-03-07T15:13:28.500Z,117000
B01KB8XC5A,2024-03-07T00:00:42.200Z,US,2024-03-07T00:00:32.100Z,10100
B01KB8XC5A,2024-03-07T01:14:07.100Z,US,2024-03-07T01:14:06Z,1100
B01KB8XC5A,2024-03-07T00:10:08.200Z,US,2024-03-07T00:07:48.100Z,140100
B083TZV25B,2024-03-07T14:00:02.500Z,US,2024-03-07T13:59:56.400Z,6100
B01KB8XC5A,2024-03-06T19:11:37.500Z,US,2024-03-06T19:02:58.100Z,519400
B01KB8XC5A,2024-03-07T00:32:57.200Z,US,2024-03-07T00:26:35.900Z,381300
B083TZV25B,2024-03-07T12:36:50.400Z,US,2024-03-07T12:34:05.500Z,164900
B01KB8XC5A,2024-03-07T03:44:47.100Z,US,2024-03-07T03:42:09.900Z,157200
B01KB8XC5A,2024-03-07T03:57:53.600Z,US,2024-03-07T03:49:15.500Z,518100
B01KB8XC5A,2024-03-07T01:10:38.800Z,US,2024-03-07T01:06:02.100Z,276700
B01KB8XC5A,2024-03-06T16:41:59.300Z,US,2024-03-06T16:40:59Z,60300
B01KB8XC5A,2024-03-06T18:50:28.900Z,US,2024-03-06T18:48:51Z,97900
B01KB8XC5A,2024-03-06T18:17:04.800Z,US,2024-03-06T18:16:57.800Z,7000
B083TZV25B,2024-03-07T14:36:17.100Z,US,2024-03-07T14:32:39.400Z,217700
B01KB8XC5A,2024-03-06T17:05:35.800Z,US,2024-03-06T17:04:11.400Z,84400
B083TZV25B,2024-03-07T12:33:51.300Z,US,2024-03-07T12:33:49.600Z,1700
B01KB8XC5A,2024-03-07T00:23:31.300Z,US,2024-03-07T00:12:23.700Z,667600
B01KB8XC5A,2024-03-07T04:47:59.700Z,US,2024-03-07T04:47:55.700Z,4000
B083TZV25B,2024-03-07T13:42:40.100Z,US,2024-03-07T13:42:38.500Z,1600
B01KB8XC5A,2024-03-07T02:29:26.600Z,US,2024-03-07T02:28:56.100Z,30500
B083TZV25B,2024-03-07T14:32:35.500Z,US,2024-03-07T14:13:21.200Z,1154300
B083TZV25B,2024-03-07T14:06:44.900Z,US,2024-03-07T14:04:14.600Z,150300
B01KB8XC5A,2024-03-06T16:56:40.400Z,US,2024-03-06T16:55:39.200Z,61200
B083TZV25B,2024-03-07T14:57:22.500Z,US,2024-03-07T14:54:37.200Z,165300
B01KB8XC5A,2024-03-07T04:12:33.200Z,US,2024-03-07T04:12:29.300Z,3900
B01KB8XC5A,2024-03-07T01:31:48.600Z,US,2024-03-07T01:23:46.300Z,482300
B01KB8XC5A,2024-03-07T02:43:06.700Z,US,2024-03-07T02:35:28.700Z,458000
B01KB8XC5A,2024-03-07T00:04:55.600Z,US,2024-03-07T00:03:14.900Z,100700
B01KB8XC5A,2024-03-06T18:55:23.200Z,US,2024-03-06T18:50:52.400Z,270800
B01KB8XC5A,2024-03-06T23:35:47Z,US,2024-03-06T23:27:28.300Z,498700
B083TZV25B,2024-03-07T13:58:21.900Z,US,2024-03-07T13:49:36.200Z,525700
B01KB8XC5A,2024-03-06T16:40:31.600Z,US,2024-03-06T16:36:47.700Z,223900
B01KB8XC5A,2024-03-06T16:08:29.800Z,US,2024-03-06T16:08:17.700Z,12100
B083TZV25B,2024-03-07T15:17:52.100Z,US,2024-03-07T15:15:28.200Z,143900
B01KB8XC5A,2024-03-06T23:10:54Z,US,2024-03-06T23:10:21Z,33000
B01KB8XC5A,2024-03-07T02:28:36.600Z,US,2024-03-07T02:25:58.500Z,158100
B01KB8XC5A,2024-03-07T01:38:27.700Z,US,2024-03-07T01:36:48.100Z,99600
B01KB8XC5A,2024-03-06T23:49:03.300Z,US,2024-03-06T23:47:36Z,87300
B01KB8XC5A,2024-03-07T02:25:42.900Z,US,2024-03-07T02:25:41.300Z,1600
B01KB8XC5A,2024-03-07T00:00:02.400Z,US,2024-03-06T23:59:33.200Z,29200
B01KB8XC5A,2024-03-06T22:24:49.100Z,US,2024-03-06T22:23:22.400Z,86700
B01KB8XC5A,2024-03-06T17:38:57.200Z,US,2024-03-06T17:37:05.100Z,112100
B01KB8XC5A,2024-03-06T18:20:44.700Z,US,2024-03-06T18:20:44Z,700
B083TZV25B,2024-03-07T13:47:15.500Z,US,2024-03-07T13:47:13.400Z,2100
B01KB8XC5A,2024-03-07T01:06:00.100Z,US,2024-03-07T01:04:10.100Z,110000
B083TZV25B,2024-03-07T05:10:58Z,US,2024-03-07T05:10:00.900Z,57100
B083TZV25B,2024-03-07T14:11:12.400Z,US,2024-03-07T14:08:31.600Z,160800
