created_timestamp,search_string_length,preferred_marketplace,app_tab,country,outcome,device_family,store_results_shown,ASIN,library_results_shown,store_result_position,library_result_position,search_id
2024-10-13T14:01:28Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,6CF1BB29-8B31-46E9-95E0-41BD931E7D75
2024-12-11T15:34:15Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,EC0F5700-2E44-4FC4-99A3-D8E8DB50AD2A
2024-08-17T07:21:26Z,10,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,D11C6236-951A-44B6-B092-E121D9B6BE14
2024-11-25T17:47:34Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,2,No Results Selected,B62B1088-6F05-468F-B611-7BFF5B3901E8
2025-03-12T23:04:03Z,28,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,67BFA016-8FC5-4984-994E-D074FEED9A76
2025-01-15T01:44:27Z,22,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,A068E702-FC66-4A7D-B662-285C505334C2
2024-03-22T02:49:05Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,97471CCA-9E6E-45CA-8B7C-25A745B40CF7
2025-01-24T01:19:13Z,11,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,8FCB8E68-3081-4103-8A48-FB2E6372C7C4
2024-03-08T17:06:52Z,20,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,A0A677B5-424D-488A-B4D0-CCA56094DA6B
2025-01-10T01:38:12Z,9,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,00C6CD26-6822-4E68-9204-C5E20E9E8867
2024-08-27T10:53:40Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,3,No Results Selected,868B2E96-7137-4037-AD72-964EA4026855
2024-03-08T17:23:47Z,15,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,CD97AB5E-9941-4993-929F-E68FE80C9BEC
2024-08-17T07:46:47Z,10,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,D11C6236-951A-44B6-B092-E121D9B6BE14
2025-01-15T22:45:20Z,13,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,3,No Results Selected,ABCA9FEE-DC8F-4BE7-B4B0-7275713E4389
2024-07-06T17:08:33Z,13,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,8B136D05-34F8-467F-8DEA-55E2EC4DFCF7
2025-06-09T22:02:14Z,10,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,D6FDDD22-F156-4568-9D85-258EA2DE0106
2024-03-28T21:22:45Z,4,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,99D80940-B6C0-49DB-8451-55CF801F86BB
2024-03-03T07:00:08Z,27,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,13E34A33-1AEC-4C39-9FC9-FD46603E488B
2024-12-31T03:26:09Z,23,www.amazon.com,Library,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,20558F23-724A-4F37-88E3-F987882FCE72
2025-01-15T23:43:56Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,4,No Results Selected,FED0914C-3B26-4A45-84D2-3379E1B118AA
2024-11-14T03:16:55Z,23,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,BD9BC106-7525-49C3-B0EB-09D850195E7A
2024-04-18T20:21:56Z,40,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,88ADFDB4-84C3-4357-9E2E-1EA23CF06BD3
2025-02-11T01:27:24Z,16,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,B4480B22-2E74-4E75-B1A9-929EEE4ADD29
2025-04-12T14:40:06Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,3,No Results Selected,A9742A82-9911-4B78-AB98-92243517FEC1
2024-09-21T14:44:54Z,20,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,CC551221-7EC9-4EB9-B9FB-5B4996B87BD1
2024-03-23T02:38:00Z,23,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,9614B555-009E-449E-9FA9-6EDE71AFFD2C
2024-05-08T22:08:02Z,27,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,1C44A889-C637-49FF-A375-E249244D1BA8
2025-04-24T18:46:37Z,9,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,79FECA5E-624A-495D-8F0D-EEAAEA2DEBA8
2025-08-27T20:27:44Z,32,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,26ED88AC-A04E-42CB-8EC4-5A282E927418
2025-05-17T01:04:54Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,2159E7C5-FD84-4325-89ED-E789000F5AF6
2024-08-20T01:10:18Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,6F99ACD2-B031-41B7-BB7B-0AA5C94F7D98
2024-03-27T01:44:57Z,10,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,2,No Results Selected,61112238-96D8-4FD6-B95D-01C92EBF3DAB
2024-10-01T00:43:39Z,10,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,368605A1-0B0D-4114-B698-A62AF2B8A1FE
2025-04-12T14:39:57Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,A9742A82-9911-4B78-AB98-92243517FEC1
2025-01-15T22:45:01Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,3,No Results Selected,ABCA9FEE-DC8F-4BE7-B4B0-7275713E4389
2025-07-13T18:20:08Z,17,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,3FBFD5F6-8659-4A0C-9E8D-ACAB49F74432
2025-06-29T23:54:50Z,14,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,C051446E-6D78-480E-8FEF-683939846A67
2025-01-12T14:25:54Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,1D991A38-BE8F-494A-AFDF-1CFE9A0F8D28
2024-02-24T18:59:22Z,15,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,9C45D2D1-89D2-4464-BD02-2326802AF2CF
2024-03-23T02:50:22Z,23,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,9614B555-009E-449E-9FA9-6EDE71AFFD2C
2024-04-22T22:38:57Z,14,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,5953CA2A-F814-44C4-B2A6-5958BB8DCB50
2024-03-27T02:40:24Z,8,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,A22FDE96-CC1F-498C-B419-7A132C960424
2025-08-03T11:51:42Z,6,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,80163F22-8AEE-49BF-8860-7BD8D0D6139C
2025-04-08T23:05:50Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,44AC682A-B182-4D30-8E3D-75E56451ED1D
2024-09-20T12:35:47Z,12,www.amazon.com,Home,,Reformulated,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,93DA5AA8-9F03-46FC-AF39-945C20C579BE
2024-03-08T09:59:30Z,17,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,A0A677B5-424D-488A-B4D0-CCA56094DA6B
2024-07-06T17:05:26Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,8B136D05-34F8-467F-8DEA-55E2EC4DFCF7
2025-07-27T19:13:20Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,8915EC26-F507-4324-97E5-4EF7048EC0EB
2024-08-04T12:43:28Z,15,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,3D4A3F4C-B567-4666-A55A-5060534D47C6
2024-03-07T05:09:38Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,7267F85B-0DDE-4D6A-88AF-B2348FE8ADF5
2025-03-19T03:23:45Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,75805CEC-DD81-4A0F-9175-A69B4C9DAB1A
2024-03-27T03:01:48Z,13,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,A22FDE96-CC1F-498C-B419-7A132C960424
2024-08-03T16:45:06Z,16,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,5,No Results Selected,33C6246D-3DAD-41FD-A935-27367ABD14F8
2024-12-03T20:25:00Z,22,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,F8C87473-4C68-4DDB-A8F9-26AD1BE354D0
2024-03-08T18:47:38Z,18,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,8C0269F2-B12C-44C5-BA39-5248A4929E21
2025-06-05T01:51:05Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,03385C2B-275A-45F6-B4C4-9C95BBE9E317
2024-08-17T07:17:20Z,16,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,6,No Results Selected,CFF9B058-82F5-472F-960D-81804D73D85B
2025-02-07T20:08:42Z,12,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,8CC85AB7-1DD9-4EED-88CF-3162EEF3E05D
2024-03-16T01:31:45Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,815B4C4A-2E54-4ED1-8D9B-F57E5904B5B9
2025-08-21T22:36:04Z,19,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,DB16FB10-7A1D-4E14-A86D-D9AA5E220709
2024-09-21T14:51:41Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,4E1B476B-27DE-40A9-82F1-AF1D76A0D61F
2024-03-08T18:13:11Z,12,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,2E76B264-91C9-47DA-B240-641E477BDFE6
2024-10-04T03:03:45Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,6,No Results Selected,106856F8-A85D-477D-83F0-D1A46009BCE5
2024-07-06T17:22:34Z,17,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,Yes,No Results Selected,1,0FD806FE-4CF2-449E-BEB9-3AC478BAF081
2025-06-26T00:55:31Z,0,www.amazon.com,More,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,1D6B4406-462C-482A-A661-63D5EA83DB47
2025-04-12T14:39:57Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,A9742A82-9911-4B78-AB98-92243517FEC1
2025-06-24T11:23:31Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,CB1CE652-92C4-4B2E-9CBE-84FA810906BD
2024-03-08T19:03:05Z,12,www.amazon.com,Library,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,F89EA91E-9708-4036-B419-CFC2F1AC7349
2025-09-14T02:29:37Z,14,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,9B3D6936-30B9-4CFA-AA36-90A8D772BCFE
2025-06-08T04:09:14Z,20,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,2,No Results Selected,FA2CB0AE-8783-49D4-AD53-73863672F27A
2024-07-09T21:25:20Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,166A544F-D099-4511-83BA-AEC20F6A34B1
2024-09-19T18:25:50Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,9A890EA8-D2B7-41E1-B01B-BEBB80C77CD0
2024-12-02T05:47:55Z,12,www.amazon.com,Library,,LibraryBookDownload,Kindle for iOS,yes,,Yes,No Results Selected,9,A7E217AD-E78E-4573-A80A-AA1181CCD270
2024-03-04T09:52:15Z,12,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,6AE7ECA2-8E8A-4745-8D66-2084D59946F6
2024-02-26T16:32:32Z,31,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,yes,B09X6KD3CS,No,1,No Results Selected,C3AC1EAE-BFA4-48D0-84E7-329542459DCF
2025-06-29T02:02:19Z,15,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,90A647AC-E238-44EE-86AF-175B980E0F4F
2024-03-04T00:15:05Z,0,www.amazon.com,Library,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,EB309CB5-CA58-4B6C-982C-71D74EFA15C2
2025-06-08T02:45:18Z,7,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,E55DCDFC-D1ED-482E-805B-E33AA22F80B9
2025-02-06T02:32:07Z,12,www.amazon.com,More,,ExitSearch,Kindle for iOS,yes,,No,2,No Results Selected,7BE44F5B-FA63-40E0-B5FE-947242EFAE7E
2025-03-19T22:32:35Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,0E3C0FCA-F0C5-4C3C-95B9-245550552221
2024-12-11T15:34:16Z,10,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,EC0F5700-2E44-4FC4-99A3-D8E8DB50AD2A
2024-03-08T17:11:30Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,CD97AB5E-9941-4993-929F-E68FE80C9BEC
2024-12-02T05:48:11Z,12,www.amazon.com,Library,,ExitSearch,Kindle for iOS,yes,,Yes,No Results Selected,9,A7E217AD-E78E-4573-A80A-AA1181CCD270
2024-03-03T07:07:43Z,18,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,13E34A33-1AEC-4C39-9FC9-FD46603E488B
2025-03-28T22:49:17Z,23,www.amazon.com,Home,,LibrarySeriesOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,169830E3-E75B-4CA1-AE04-1D4F026F8619
2024-12-01T01:36:19Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,966F0237-353F-4921-AE23-CDB559B6DCBB
2024-09-27T11:31:38Z,34,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,D36DA53E-8BBF-434A-A671-E446EE2B1C7B
2024-02-24T18:59:08Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,9C45D2D1-89D2-4464-BD02-2326802AF2CF
2025-01-15T22:44:56Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,ABCA9FEE-DC8F-4BE7-B4B0-7275713E4389
2025-04-12T14:24:19Z,22,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,3074B717-97F6-480E-8A4B-8906663946BA
2024-12-02T05:47:55Z,12,www.amazon.com,Library,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,9,A7E217AD-E78E-4573-A80A-AA1181CCD270
2025-04-08T23:05:54Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,44AC682A-B182-4D30-8E3D-75E56451ED1D
2025-09-17T02:56:57Z,14,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,1996281F-E10C-45DE-9ED1-C3C5C7D31C24
2025-03-17T19:20:07Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,24AADA16-94B6-4055-B3D1-B1C5C6BB71BB
2024-03-28T02:38:09Z,10,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,F92520E3-55E9-48A7-8DFC-5D250F4015B8
2025-06-08T03:21:26Z,11,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,Yes,No Results Selected,1,4E9061B9-3DC4-4AF8-B93E-770516455AE0
2025-05-17T01:07:18Z,15,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,2159E7C5-FD84-4325-89ED-E789000F5AF6
2024-03-04T00:06:17Z,22,www.amazon.com,Library,,SearchSuggestionClicked,Kindle for iOS,yes,,No,1,No Results Selected,5BF491EB-5E88-4D69-AAA2-49DC43AFDD6B
2025-01-15T22:20:25Z,34,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,008B6A4E-4DD1-49BD-8A27-550088B5C28F
2024-04-18T20:21:55Z,18,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,88ADFDB4-84C3-4357-9E2E-1EA23CF06BD3
2025-07-05T16:29:41Z,11,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,No Results Selected,1,514C56D5-A217-4FC9-A798-20CBEA44D56C
2025-04-19T11:58:30Z,34,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,14A6B073-1F54-4CCC-B1F2-E0C5731E7649
2024-02-26T00:02:38Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,FC25841C-95D6-4910-97DE-CC2F341F50C3
2025-03-17T03:08:55Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,D40B6B5C-838B-4351-8E7D-EC98941BD0D8
2024-12-10T01:16:11Z,0,www.amazon.com,Library,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,7611A110-6FD5-4B33-8031-B17FAD0218CC
2025-02-07T18:59:18Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,DDF1E501-5DC0-43F6-8A18-B2573DE55C13
2025-06-25T23:40:21Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,DE336222-1DFA-4485-BBC4-143838EC6AA9
2025-08-27T20:27:43Z,23,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,33CB2227-8828-4A3C-B9E4-4AF7DEDDFD4B
2024-04-09T23:34:27Z,14,www.amazon.com,Home,,Reformulated,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,D2E0AD88-1FE4-4408-ACF9-58E63484BAD7
2024-03-23T02:32:24Z,20,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,B854E514-25F3-4D72-9BEE-8AF6D1E504A8
2024-03-18T03:12:59Z,11,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,12638915-12AD-40C4-9A48-CA59D92D5959
2024-03-22T02:41:29Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,A70D4867-DF95-49CA-9D46-72631FB2DB91
2025-06-08T03:22:45Z,23,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,3,No Results Selected,776031D5-3650-4AD1-9E5A-AC5E23373609
2024-05-08T22:08:40Z,27,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,1C44A889-C637-49FF-A375-E249244D1BA8
2024-12-08T04:15:00Z,9,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,0D9D8B2B-9817-414E-9094-FCCAF4FE6A72
2025-01-15T22:29:36Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,709BF1B8-569E-4396-AB2A-819D688B81C4
2025-10-13T02:20:41Z,26,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,93F395BA-42F3-49E0-B9C9-779D7C8B3007
2024-12-31T03:25:53Z,0,www.amazon.com,Library,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,20558F23-724A-4F37-88E3-F987882FCE72
2024-12-10T02:36:04Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,D0EF873C-80DB-459C-84D4-FDC35ED5AD1B
2025-06-29T20:21:32Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,3ECB4F77-7075-4474-B2C8-87A3FA9FA4D8
2024-04-20T21:12:15Z,15,www.amazon.com,Library,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,876369DC-8AAC-4941-B601-BCA30FF3AD61
2024-12-01T01:36:21Z,16,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,966F0237-353F-4921-AE23-CDB559B6DCBB
2025-06-09T22:02:10Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,D6FDDD22-F156-4568-9D85-258EA2DE0106
2024-07-08T12:11:11Z,18,www.amazon.com,Home,,LibraryBookDownload,Kindle for iOS,yes,,Yes,No Results Selected,1,7CD520BE-BA73-4417-9272-0BEF3CE41E51
2024-03-26T04:11:19Z,36,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,C8E35961-F467-430C-9C21-9BD4E05C2EE3
2024-02-25T23:59:31Z,41,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,89226270-1245-4A68-9990-8C557316BD10
2024-08-17T07:49:51Z,46,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,D11C6236-951A-44B6-B092-E121D9B6BE14
2025-05-18T15:03:44Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,D49BF6A0-0746-4564-AD00-9A43D5FE535B
2024-03-27T02:36:41Z,8,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,A22FDE96-CC1F-498C-B419-7A132C960424
2025-08-15T18:24:28Z,8,www.amazon.com,Home,,LibraryBookDownload,Kindle for iOS,yes,,Yes,No Results Selected,1,1ECA60C7-58E6-460B-B3AA-1A582FAFBEF6
2024-04-13T12:40:29Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,FF9A785F-A2D4-4163-B699-44DFCF911E75
2024-03-22T02:48:52Z,34,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,73720B2A-698D-440A-B861-68A11889D74A
2025-02-26T22:51:51Z,10,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,3,No Results Selected,EFB2C940-3DD6-4909-A1D6-3957F5CC6C82
2024-03-23T02:37:57Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,9614B555-009E-449E-9FA9-6EDE71AFFD2C
2024-02-29T01:03:07Z,12,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,D066507D-0BF5-45E5-B002-00376FD01493
2024-03-03T07:07:38Z,18,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,13E34A33-1AEC-4C39-9FC9-FD46603E488B
2024-08-17T07:16:47Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,CFF9B058-82F5-472F-960D-81804D73D85B
