created_timestamp,preferred_marketplace,country,device_family,ASIN,Selection highlight menu action,selection,audio_enabled
2025-09-19T12:56:06Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Dismiss,27,false
2025-09-06T00:50:02Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Dismiss,1,false
2025-09-11T02:55:45Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,41,false
2025-07-17T23:59:16Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Dismiss,31,false
2025-07-22T21:24:15Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Open selection highlight menu,1,false
2025-08-29T20:43:02Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,19,false
2025-08-25T19:29:55Z,www.amazon.com,,Kindle for iOS,B004CLYLCG,Dismiss,1,false
2025-08-25T17:18:50Z,www.amazon.com,,Kindle for iOS,B004CLYLCG,Open selection highlight menu,37,false
2025-08-30T02:34:42Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Remove highlight,28,false
2025-07-16T15:43:09Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Open selection highlight menu,1,false
2025-08-01T11:07:44Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Dismiss,5,false
2025-09-26T00:02:29Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Open selection highlight menu,16,false
2025-09-26T16:22:27Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Open selection highlight menu,1,false
2025-08-26T01:28:13Z,www.amazon.com,,Kindle for iOS,B003IYI6TC,Remove highlight,22,false
2025-09-09T02:00:25Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Remove highlight,18,false
2025-09-19T23:32:25Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,1,false
2025-09-19T20:47:03Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,25,false
2025-08-29T18:05:32Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,1,false
2025-07-19T14:32:59Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Dismiss,1,false
2025-09-19T00:46:14Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,30,false
2025-08-31T22:49:29Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Remove highlight,25,false
2025-07-27T06:37:53Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Remove highlight,22,false
2025-08-25T19:29:38Z,www.amazon.com,,Kindle for iOS,B004CLYLCG,Open selection highlight menu,1,false
2025-09-07T00:24:08Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,4,false
2025-09-09T02:19:14Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,32,false
2025-10-02T01:34:06Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Open selection highlight menu,28,false
2025-09-26T19:14:50Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Dismiss,32,false
2025-09-24T13:23:38Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Open selection highlight menu,1,false
2025-09-05T01:40:11Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,2,false
2025-09-28T03:49:13Z,www.amazon.com,,Kindle for iOS,B09DLCLRK4,Open selection highlight menu,1,false
2025-07-25T13:12:12Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Open selection highlight menu,29,false
2025-09-06T00:48:29Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Dismiss,2,false
2025-07-24T01:13:43Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Remove highlight,22,false
2025-09-01T14:33:02Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Remove highlight,22,false
2025-08-26T17:08:38Z,www.amazon.com,,Kindle for iOS,B003IYI6TC,Open selection highlight menu,39,false
2025-09-07T02:50:31Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,1,false
2025-07-27T06:01:46Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Dismiss,1,false
2025-09-07T06:12:27Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,21,false
2025-09-07T00:49:10Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Dismiss,1,false
2025-08-30T17:58:34Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Open selection highlight menu,1,false
2025-09-20T15:00:45Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Dismiss,1,false
2025-09-06T00:58:35Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Dismiss,1,false
2025-07-16T13:18:23Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Open selection highlight menu,25,false
2025-08-28T13:08:53Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Open selection highlight menu,1,false
2025-07-22T04:13:08Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,23,false
2025-09-21T21:05:44Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,1,false
2025-09-23T13:40:48Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Dismiss,1,false
2025-08-29T11:24:57Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,23,false
2025-07-21T04:34:16Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Remove highlight,8,false
2025-09-02T02:34:29Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,1,false
2025-09-19T00:02:16Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,26,false
2025-08-31T23:10:32Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Open selection highlight menu,32,false
2025-09-07T01:43:30Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,25,false
2025-08-18T02:07:45Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Remove highlight,5,false
2025-08-29T18:57:26Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,24,false
2025-09-07T15:38:29Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Dismiss,1,false
2025-08-17T19:09:59Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Dismiss,29,false
2025-08-26T18:23:21Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Open selection highlight menu,1,false
2025-09-08T09:55:35Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Dismiss,28,false
2025-07-20T04:52:40Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Open selection highlight menu,1,false
2025-07-23T10:39:15Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Dismiss,1,false
2025-09-16T01:29:44Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,32,false
2025-09-02T02:20:14Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,1,false
2025-09-21T20:54:26Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Dismiss,28,false
2025-09-15T16:57:52Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Remove highlight,36,false
2025-09-04T00:57:48Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,15,false
2025-08-16T05:07:45Z,www.amazon.com,,Kindle for iOS,B0D7F96JNZ,Open selection highlight menu,32,false
2025-09-06T02:00:56Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,13,false
2025-09-11T02:37:49Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Remove highlight,21,false
2025-07-29T23:31:42Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Open selection highlight menu,25,false
2025-10-01T00:37:25Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Open selection highlight menu,1,false
2025-09-16T01:17:31Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,1,false
2025-08-29T14:08:47Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,1,false
2025-09-29T12:17:13Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Open selection highlight menu,6,false
2025-09-20T19:14:18Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Dismiss,1,false
2025-08-29T20:37:32Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,27,false
2025-09-01T14:37:29Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Open selection highlight menu,1,false
2025-09-04T18:09:45Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Dismiss,1,false
2025-09-07T21:57:01Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Dismiss,1,false
2025-09-22T10:40:57Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,1,false
2025-09-11T21:24:47Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,39,false
2025-09-19T22:47:03Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,1,false
2025-09-22T11:02:23Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Dismiss,10,false
2025-08-17T13:52:06Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Open selection highlight menu,16,false
2025-08-16T05:07:44Z,www.amazon.com,,Kindle for iOS,B0D7F96JNZ,Dismiss,32,false
2025-07-21T15:15:08Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,26,false
2025-09-26T20:16:15Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Dismiss,7,false
2025-09-23T13:41:11Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Open selection highlight menu,1,false
2025-08-26T22:34:32Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Open selection highlight menu,26,false
2025-09-07T01:43:22Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Dismiss,1,false
2025-07-19T04:04:57Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Open selection highlight menu,20,false
2025-10-01T00:37:26Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Dismiss,1,false
2025-10-01T17:58:13Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Open selection highlight menu,44,false
2025-09-20T01:33:44Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Display Lookup Cards,3,false
2025-09-07T02:33:41Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,2,false
2025-09-19T22:48:47Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,3,false
2025-09-22T11:02:28Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,10,false
2025-08-20T21:43:14Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Open selection highlight menu,35,false
2025-07-22T05:55:28Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Dismiss,21,false
2025-07-17T19:15:19Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Remove highlight,22,false
2025-09-07T02:33:36Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,1,false
2025-07-18T04:53:03Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Open selection highlight menu,14,false
2025-09-23T20:51:38Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Open selection highlight menu,1,false
2025-09-23T09:58:31Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Dismiss,18,false
2025-07-21T13:56:34Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Remove highlight,16,false
2025-09-02T23:08:38Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Dismiss,1,false
2025-08-17T12:33:33Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Dismiss,7,false
2025-09-28T03:22:53Z,www.amazon.com,,Kindle for iOS,B09DLCLRK4,Remove highlight,27,false
2025-09-19T23:27:26Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,8,false
2025-09-16T00:05:39Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Remove highlight,26,false
2025-07-23T10:48:32Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Open selection highlight menu,1,false
2025-09-07T21:51:26Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,9,false
2025-07-23T02:53:06Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Open selection highlight menu,18,false
2025-08-30T18:58:16Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Open selection highlight menu,1,false
2025-08-29T00:06:12Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Dismiss,9,false
2025-09-16T13:14:37Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Dismiss,1,false
2025-08-16T05:05:59Z,www.amazon.com,,Kindle for iOS,B0D7F96JNZ,Dismiss,1,false
2025-07-16T18:45:10Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Dismiss,35,false
2025-07-16T21:36:29Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Dismiss,37,false
2025-07-22T00:21:46Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,27,false
2025-08-26T19:02:14Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Dismiss,28,false
2025-08-08T20:42:49Z,www.amazon.com,,Kindle for iOS,B0CZP7QV5D,Remove highlight,19,false
2025-10-01T17:58:09Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Open selection highlight menu,44,false
2025-09-09T19:40:44Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Dismiss,1,false
2025-09-03T00:20:14Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,1,false
2025-07-18T11:15:07Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Open selection highlight menu,23,false
2025-07-22T06:08:07Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Dismiss,1,false
2025-08-01T04:24:53Z,www.amazon.com,,Kindle for iOS,B0CW1J839S,Dismiss,51,false
2025-09-23T22:44:36Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Open selection highlight menu,9,false
2025-09-12T00:39:08Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,19,false
2025-07-18T02:20:10Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Open selection highlight menu,36,false
2025-07-26T22:28:10Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Open selection highlight menu,24,false
2025-08-08T19:20:14Z,www.amazon.com,,Kindle for iOS,B0D9CC3C9Y,Dismiss,8,false
2025-09-10T23:48:12Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,1,false
2025-10-05T23:52:43Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Open selection highlight menu,23,false
2025-07-16T15:37:32Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Open selection highlight menu,19,false
2025-08-25T04:38:38Z,www.amazon.com,,Kindle for iOS,B004CLYLCG,Remove highlight,2,false
2025-09-02T04:22:21Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,17,false
2025-09-21T14:54:17Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Dismiss,1,false
2025-10-01T22:40:23Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Remove highlight,25,false
2025-09-11T02:06:21Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,27,false
2025-09-16T03:51:32Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,19,false
2025-08-08T21:07:27Z,www.amazon.com,,Kindle for iOS,B0CZP7QV5D,Open selection highlight menu,1,false
2025-09-02T23:08:31Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,1,false
2025-09-16T11:27:51Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,2,false
2025-07-20T21:46:50Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Remove highlight,27,false
2025-07-27T06:33:05Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Dismiss,15,false
2025-09-08T04:44:29Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Dismiss,1,false
2025-09-07T01:04:26Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,31,false
2025-07-17T19:15:18Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Open selection highlight menu,22,false
2025-09-26T20:36:53Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Open selection highlight menu,19,false
2025-07-22T12:02:23Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,23,false
2025-09-23T21:37:11Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Remove highlight,29,false
2025-07-22T10:55:59Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Dismiss,1,false
2025-09-09T04:56:24Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,48,false
2025-09-02T04:25:04Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Dismiss,10,false
2025-09-22T01:29:55Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,17,false
2025-09-16T00:45:25Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Remove highlight,26,false
2025-07-18T19:54:59Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Open selection highlight menu,27,false
2025-07-25T13:24:05Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Remove highlight,26,false
2025-08-24T03:49:20Z,www.amazon.com,,Kindle for iOS,B0D7ZVQG2N,Dismiss,1,false
2025-09-16T00:05:49Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,16,false
2025-07-20T05:07:36Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Dismiss,21,false
2025-09-16T01:14:44Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,24,false
2025-09-19T21:25:31Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,3,false
2025-09-16T04:23:10Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,5,false
2025-09-23T13:40:12Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Open selection highlight menu,1,false
2025-07-27T05:47:51Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Dismiss,1,false
2025-09-02T20:57:46Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Remove highlight,2,false
2025-07-17T23:59:38Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Open selection highlight menu,44,false
2025-09-26T00:50:00Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Remove highlight,35,false
2025-09-09T05:37:14Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Dismiss,7,false
2025-09-10T23:48:13Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Dismiss,1,false
2025-08-25T01:13:10Z,www.amazon.com,,Kindle for iOS,B004CLYLCG,Open selection highlight menu,2,false
2025-09-26T19:09:54Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Remove highlight,28,false
2025-09-22T09:57:14Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Dismiss,24,false
2025-09-05T02:11:19Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Dismiss,1,false
2025-09-08T21:07:37Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,1,false
2025-09-04T18:40:34Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,1,false
2025-09-16T13:27:17Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,34,false
2025-10-01T22:41:23Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Remove highlight,19,false
2025-08-02T16:24:38Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Open selection highlight menu,8,false
2025-09-23T21:37:09Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Open selection highlight menu,29,false
2025-09-14T12:47:52Z,www.amazon.com,,Kindle for iOS,B0DWSZPM62,Dismiss,22,false
2025-09-16T01:05:51Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Remove highlight,13,false
2025-09-30T22:11:37Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Dismiss,21,false
2025-08-29T19:01:51Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Remove highlight,6,false
2025-08-30T12:14:48Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Dismiss,1,false
2025-09-29T12:36:51Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Dismiss,19,false
2025-09-02T13:11:49Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Dismiss,8,false
2025-07-20T00:11:17Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Remove highlight,21,false
2025-09-05T13:26:19Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,6,false
2025-09-04T12:30:02Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,18,false
2025-08-17T13:52:08Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Open selection highlight menu,16,false
2025-09-29T17:57:29Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Open selection highlight menu,20,false
2025-08-26T23:44:00Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Open selection highlight menu,37,false
2025-09-02T13:11:50Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,8,false
2025-09-05T15:05:01Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Dismiss,28,false
2025-09-28T18:12:03Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Open selection highlight menu,17,false
2025-07-20T21:46:47Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Dismiss,27,false
2025-09-30T14:59:57Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Open selection highlight menu,28,false
2025-09-23T09:51:44Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Open selection highlight menu,12,false
2025-07-27T05:34:23Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Dismiss,1,false
2025-08-16T05:11:38Z,www.amazon.com,,Kindle for iOS,B0D7F96JNZ,Remove highlight,1,false
2025-08-04T09:28:04Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Open selection highlight menu,30,false
2025-09-29T04:31:43Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Dismiss,14,false
2025-08-18T02:37:21Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Open selection highlight menu,33,false
2025-07-17T04:40:41Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Open selection highlight menu,1,false
2025-09-19T22:47:59Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,2,false
2025-10-01T03:06:17Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Dismiss,13,false
2025-08-24T03:50:58Z,www.amazon.com,,Kindle for iOS,B0D7ZVQG2N,Dismiss,1,false
2025-07-27T06:01:43Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Open selection highlight menu,1,false
2025-09-19T20:47:05Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Remove highlight,25,false
2025-09-06T01:32:03Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Dismiss,1,false
2025-08-26T22:38:52Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Open selection highlight menu,1,false
2025-07-17T21:36:44Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Dismiss,1,false
2025-08-26T17:03:49Z,www.amazon.com,,Kindle for iOS,B003IYI6TC,Open selection highlight menu,1,false
2025-09-02T23:32:05Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Dismiss,24,false
2025-09-19T23:03:30Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,32,false
2025-09-09T04:56:22Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,48,false
2025-07-18T23:59:33Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Open selection highlight menu,36,false
2025-09-23T16:58:50Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Open selection highlight menu,45,false
2025-09-23T16:58:50Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Dismiss,45,false
2025-09-26T19:08:13Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Remove highlight,25,false
2025-09-23T21:15:54Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Remove highlight,28,false
2025-08-29T21:00:08Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,1,false
