created_timestamp,ASIN,customer_context,action,highlight_color,is_starred,show_options_after_highlighting,number_of_words_in_highlight,device_family,country,preferred_marketplace
2024-03-08T00:32:56Z,B083TZV25B,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-15T19:19:19Z,B07XQK3SGQ,QuickHighlight,AddHighlight,Not Available,No,Off,10,Kindle for iOS,Not Available,US
2024-03-05T11:11:53Z,B07QNKVR3N,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-24T01:14:01Z,B00V3MY1GS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-03T06:22:40Z,B09QY2KWKY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-29T03:31:05Z,B08Y6DCS1Y,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-29T16:27:54Z,B08Y6DCS1Y,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-02-24T16:20:15Z,B08K62VYDJ,QuickHighlight,AddHighlight,Not Available,No,Off,17,Kindle for iOS,Not Available,US
2024-03-09T19:42:08Z,B07WJ2X243,QuickHighlight,AddHighlight,Not Available,No,Off,11,Kindle for iOS,Not Available,US
2024-02-24T15:34:38Z,B08K62VYDJ,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-16T06:04:57Z,B017S3J3X6,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-20T04:54:39Z,B00NEQRNVG,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-17T23:09:34Z,B0CLT4QRQL,QuickHighlight,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-05T05:33:57Z,B07QNKVR3N,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-05T22:19:10Z,B07C7N5CBS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-15T10:04:43Z,B07XQK3SGQ,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-28T22:32:54Z,B0CYWDS6CT,QuickHighlight,AddHighlight,Not Available,No,Off,15,Kindle for iOS,Not Available,US
2024-03-05T00:36:01Z,B09NJBVM8Z,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-04-02T00:35:51Z,B0BHLBHG79,QuickHighlight,AddHighlight,Not Available,No,Off,6,Kindle for iOS,Not Available,US
2024-03-22T08:02:56Z,B0B1KVSRCL,QuickHighlight,AddHighlight,Not Available,No,Off,3,Kindle for iOS,Not Available,US
2024-03-08T03:01:29Z,B083TZV25B,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-04-05T18:32:57Z,B00AXIZ5MC,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-01T21:29:58Z,B0994RZ2L1,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-04-04T12:48:16Z,B0BJJTTM8K,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-20T02:38:22Z,B008UCJ7KO,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-26T00:39:20Z,B07Y82JMF8,QuickHighlight,AddHighlight,Not Available,No,Off,22,Kindle for iOS,Not Available,US
2024-03-02T15:01:41Z,B09QY2KWKY,SelectedTextMenu,ChangeColorOfHighlight,pink,,Off,,Kindle for iOS,Not Available,US
2024-03-15T20:04:53Z,B07XQK3SGQ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-14T04:41:14Z,B0C7QYS91W,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-04-01T22:34:53Z,B0BHLBHG79,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-27T17:55:30Z,B0BDW9C3JY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-19T02:51:24Z,B008673ZAQ,QuickHighlight,AddHighlight,Not Available,No,Off,24,Kindle for iOS,Not Available,US
2024-03-27T15:56:37Z,B09ZKRWCG4,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-19T04:51:16Z,B008673ZAQ,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-28T14:04:14Z,B0CYWDS6CT,QuickHighlight,EditHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-20T02:02:04Z,B008UCJ7KO,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-17T20:49:12Z,B0CLT4QRQL,QuickHighlight,AddHighlight,Not Available,No,Off,18,Kindle for iOS,Not Available,US
2024-03-04T21:35:05Z,B09NJBVM8Z,QuickHighlight,AddHighlight,Not Available,No,Off,10,Kindle for iOS,Not Available,US
2024-03-21T06:40:03Z,B0183KJZE0,QuickHighlight,AddHighlight,Not Available,No,Off,10,Kindle for iOS,Not Available,US
2024-03-18T16:26:27Z,B00846REIS,QuickHighlight,AddHighlight,Not Available,No,Off,19,Kindle for iOS,Not Available,US
2024-02-25T01:33:01Z,B09S1CMMBT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-02-27T03:11:50Z,B09X6KD3CS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,14,Kindle for iOS,Not Available,US
2024-03-06T23:56:16Z,B01KB8XC5A,QuickHighlight,AddHighlight,Not Available,No,Off,10,Kindle for iOS,Not Available,US
2024-03-20T13:29:58Z,B00NEQRNVG,QuickHighlight,AddHighlight,Not Available,No,Off,23,Kindle for iOS,Not Available,US
2024-02-24T02:14:31Z,B00ONUYEZA,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-04T04:22:06Z,B01MTZDCUN,QuickHighlight,AddHighlight,Not Available,No,Off,10,Kindle for iOS,Not Available,US
2024-03-05T11:46:34Z,B07QNKVR3N,QuickHighlight,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-28T20:57:51Z,B0CYWDS6CT,QuickHighlight,AddHighlight,Not Available,No,Off,14,Kindle for iOS,Not Available,US
2024-03-09T01:33:09Z,B01D6TA9Y8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-17T10:54:06Z,B0757CRTLY,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-18T17:28:29Z,B00846REIS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-09T00:28:24Z,B01D6TA9Y8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-07T17:47:15Z,B083TZV25B,QuickHighlight,EditHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-07T17:46:10Z,B083TZV25B,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-02-24T06:54:25Z,B0CB1RMZRC,QuickHighlight,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-05T14:47:42Z,B07QNKVR3N,QuickHighlight,AddHighlight,Not Available,No,Off,15,Kindle for iOS,Not Available,US
2024-03-06T22:24:14Z,B01KB8XC5A,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-02T19:19:23Z,B09QY2KWKY,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-02-28T02:01:07Z,B0BDW83LGQ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-28T19:08:46Z,B0CYWDS6CT,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-28T02:10:16Z,B0BC16PP4Z,QuickHighlight,AddHighlight,Not Available,No,Off,4,Kindle for iOS,Not Available,US
2024-03-23T21:40:52Z,B00V3MY1GS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-06T15:29:07Z,B01KB8XC5A,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-30T17:26:04Z,B09DTJF1WD,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-03T05:42:52Z,B09QY2KWKY,QuickHighlight,AddHighlight,Not Available,No,Off,11,Kindle for iOS,Not Available,US
2024-03-16T19:40:03Z,B01M04PNMH,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-26T22:03:20Z,B0BCZWC3QZ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T22:49:51Z,B09S1CMMBT,QuickHighlight,AddHighlight,Not Available,No,Off,20,Kindle for iOS,Not Available,US
2024-03-26T02:54:29Z,B07Y82JMF8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-04-06T00:41:23Z,B00AXIZ5MC,QuickHighlight,AddHighlight,Not Available,No,Off,30,Kindle for iOS,Not Available,US
2024-02-27T19:35:23Z,B0BDW9C3JY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-25T00:52:00Z,B09S1CMMBT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-23T18:47:40Z,B00V3MY1IQ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-04-06T00:04:13Z,B00AXIZ5MC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-18T16:09:25Z,B00846REIS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-17T19:25:49Z,B0757CRTLY,QuickHighlight,AddHighlight,Not Available,No,Off,12,Kindle for iOS,Not Available,US
2024-03-25T08:13:34Z,B00V3MY186,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-25T07:11:07Z,B00V3MY186,QuickHighlight,EditHighlight,Not Available,No,Off,14,Kindle for iOS,Not Available,US
2024-02-26T05:45:18Z,B09HLCTYZ8,QuickHighlight,AddHighlight,Not Available,No,Off,5,Kindle for iOS,Not Available,US
2024-03-04T21:46:24Z,B09NJBVM8Z,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-26T20:15:04Z,B09X6KD3CS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,37,Kindle for iOS,Not Available,US
2024-03-13T00:28:33Z,B08266PLCC,QuickHighlight,AddHighlight,Not Available,No,Off,23,Kindle for iOS,Not Available,US
2024-03-17T17:26:54Z,B0757CRTLY,QuickHighlight,AddHighlight,Not Available,No,Off,2,Kindle for iOS,Not Available,US
2024-03-05T02:14:09Z,B076G47245,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-26T02:29:40Z,B07Y82JMF8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-16T17:20:18Z,B01M04PNMH,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T06:22:49Z,B0CB1RMZRC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-04-05T14:11:55Z,B00AXIZ5MC,QuickHighlight,AddHighlight,Not Available,No,Off,23,Kindle for iOS,Not Available,US
2024-03-01T00:12:16Z,B091SLLP6H,SelectedTextMenu,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-27T04:02:12Z,B09X6KD3CS,QuickHighlight,AddHighlight,Not Available,No,Off,4,Kindle for iOS,Not Available,US
2024-03-21T02:18:25Z,B00NEQRNVG,QuickHighlight,AddHighlight,Not Available,No,Off,32,Kindle for iOS,Not Available,US
2024-03-05T19:38:25Z,B07C7N5CBS,QuickHighlight,AddHighlight,Not Available,No,Off,4,Kindle for iOS,Not Available,US
2024-03-18T16:04:34Z,B00846REIS,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-02-25T22:17:02Z,B0B232HFC9,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-04T04:22:08Z,B01MTZDCUN,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-29T01:58:32Z,B07J2VTTL9,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-07T23:52:19Z,B083TZV25B,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-02-27T04:34:37Z,B09X6KD3CS,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-05T21:03:16Z,B07C7N5CBS,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-14T03:33:21Z,B0C7QYS91W,QuickHighlight,AddHighlight,Not Available,No,Off,6,Kindle for iOS,Not Available,US
2024-04-04T13:32:13Z,B0BJJTTM8K,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-17T19:09:39Z,B0757CRTLY,QuickHighlight,AddHighlight,Not Available,No,Off,19,Kindle for iOS,Not Available,US
2024-03-16T15:04:38Z,B01M04PNMH,QuickHighlight,AddHighlight,Not Available,No,Off,24,Kindle for iOS,Not Available,US
2024-03-13T15:02:00Z,B08266V1T2,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-21T03:46:24Z,B0183KJZE0,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T05:47:26Z,B0CB1RMZRC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-02-24T02:14:23Z,B00ONUYEZA,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-20T02:02:06Z,B008UCJ7KO,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-25T21:09:47Z,B0B232HFC9,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-27T03:30:03Z,B08X472VK3,QuickHighlight,AddHighlight,Not Available,No,Off,16,Kindle for iOS,Not Available,US
2024-03-03T04:15:40Z,B09QY2KWKY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-04T16:05:22Z,B09NJBVM8Z,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-04-13T05:37:43Z,B01MSWC05T,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-11T20:53:49Z,B09P5GT746,QuickHighlight,AddHighlight,Not Available,No,Off,10,Kindle for iOS,Not Available,US
2024-03-16T07:55:33Z,B017S3J3X6,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-11T01:44:58Z,B07B9WH8KT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T18:15:54Z,B08K62VYDJ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,4,Kindle for iOS,Not Available,US
2024-04-06T00:24:14Z,B00AXIZ5MC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-28T14:40:14Z,B0CYWDS6CT,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-13T17:53:22Z,B08266V1T2,QuickHighlight,AddHighlight,Not Available,No,Off,2,Kindle for iOS,Not Available,US
2024-03-02T15:03:36Z,B09QY2KWKY,SelectedTextMenu,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-23T21:42:01Z,B00V3MY1GS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-25T08:13:32Z,B00V3MY186,QuickHighlight,AddHighlight,Not Available,No,Off,14,Kindle for iOS,Not Available,US
2024-03-09T19:27:56Z,B07WJ2X243,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-23T21:40:50Z,B00V3MY1GS,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-13T17:32:59Z,B08266V1T2,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-30T17:26:00Z,B09DTJF1WD,QuickHighlight,AddHighlight,Not Available,No,Off,2,Kindle for iOS,Not Available,US
2024-03-02T15:02:38Z,B09QY2KWKY,SelectedTextMenu,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-29T03:41:28Z,B08Y6DCS1Y,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T21:22:32Z,B09S1CMMBT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-04-01T18:18:23Z,B09Z7BYZS3,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-16T15:56:07Z,B01M04PNMH,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-04T16:15:07Z,B09NJBVM8Z,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-02-24T23:43:44Z,B09S1CMMBT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-18T16:34:10Z,B00846REIS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-01T00:12:16Z,B091SLLP6H,SelectedTextMenu,ChangeColorOfHighlight,pink,,Off,,Kindle for iOS,Not Available,US
2024-03-07T01:54:32Z,B01KB8XC5A,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-04-02T00:30:07Z,B0BHLBHG79,QuickHighlight,AddHighlight,Not Available,No,Off,31,Kindle for iOS,Not Available,US
2024-03-02T05:29:11Z,B0994RZ2L1,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-26T01:13:24Z,B09HLCTYZ8,QuickHighlight,AddHighlight,Not Available,No,Off,10,Kindle for iOS,Not Available,US
2024-03-30T17:03:06Z,B09DTJF1WD,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-27T17:40:40Z,B0BDW9C3JY,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-02-25T05:32:45Z,B09S1CMMBT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-29T02:01:13Z,B07J2VTTL9,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-28T01:51:22Z,B0BC16PP4Z,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T05:57:47Z,B0CB1RMZRC,QuickHighlight,AddHighlight,Not Available,No,Off,4,Kindle for iOS,Not Available,US
2024-03-04T05:18:29Z,B01MTZDCUN,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-28T13:51:22Z,B0CYWDS6CT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-13T23:19:51Z,B08266SRVP,QuickHighlight,AddHighlight,Not Available,No,Off,10,Kindle for iOS,Not Available,US
2024-03-18T17:28:26Z,B00846REIS,QuickHighlight,AddHighlight,Not Available,No,Off,12,Kindle for iOS,Not Available,US
2024-03-12T03:34:19Z,B09P5GT746,QuickHighlight,AddHighlight,Not Available,No,Off,11,Kindle for iOS,Not Available,US
2024-02-29T02:01:15Z,B07J2VTTL9,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-22T23:19:37Z,B0CHWQPB49,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-04-14T18:50:43Z,B0778CV9Y4,QuickHighlight,AddHighlight,Not Available,No,Off,2,Kindle for iOS,Not Available,US
2024-03-17T04:27:25Z,B0757CRTLY,QuickHighlight,AddHighlight,Not Available,No,Off,78,Kindle for iOS,Not Available,US
2024-03-04T03:59:00Z,B01MTZDCUN,QuickHighlight,AddHighlight,Not Available,No,Off,6,Kindle for iOS,Not Available,US
2024-03-27T09:17:53Z,B08X472VK3,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-15T09:22:08Z,B07XQK3SGQ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-01T00:10:32Z,B091SLLP6H,SelectedTextMenu,ChangeColorOfHighlight,pink,,Off,,Kindle for iOS,Not Available,US
2024-03-15T20:37:22Z,B07XQK3SGQ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-16T15:56:04Z,B01M04PNMH,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-04-02T00:33:04Z,B0BHLBHG79,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T04:02:03Z,B0CB1RMZRC,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-16T08:17:44Z,B017S3J3X6,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-04-05T23:58:22Z,B00AXIZ5MC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-14T03:35:41Z,B0C7QYS91W,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-25T02:04:42Z,B09S1CMMBT,QuickHighlight,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-08T08:07:55Z,B083TZV25B,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-27T05:19:58Z,B09X6KD3CS,QuickHighlight,AddHighlight,Not Available,No,Off,6,Kindle for iOS,Not Available,US
2024-03-06T22:58:18Z,B01KB8XC5A,QuickHighlight,AddHighlight,Not Available,No,Off,10,Kindle for iOS,Not Available,US
2024-02-26T13:50:20Z,B09X6KD3CS,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-04-05T17:45:18Z,B00AXIZ5MC,QuickHighlight,AddHighlight,Not Available,No,Off,21,Kindle for iOS,Not Available,US
2024-03-06T01:40:43Z,B07C7N5CBS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-16T08:44:31Z,B017S3J3X6,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-16T13:37:26Z,B01BU2NFTO,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-20T16:47:41Z,B00NEQRNVG,QuickHighlight,AddHighlight,Not Available,No,Off,21,Kindle for iOS,Not Available,US
2024-04-01T17:58:55Z,B09Z7BYZS3,QuickHighlight,AddHighlight,Not Available,No,Off,17,Kindle for iOS,Not Available,US
2024-03-01T03:56:16Z,B091SLLP6H,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-17T19:26:36Z,B0757CRTLY,QuickHighlight,AddHighlight,Not Available,No,Off,16,Kindle for iOS,Not Available,US
2024-03-03T05:48:25Z,B09QY2KWKY,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-13T03:38:42Z,B08266PLCC,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-02-24T14:58:33Z,B08K62VYDJ,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-04-05T13:08:09Z,B008WOTQGU,QuickHighlight,AddHighlight,Not Available,No,Off,21,Kindle for iOS,Not Available,US
2024-03-11T04:26:00Z,B07B9WH8KT,QuickHighlight,AddHighlight,Not Available,No,Off,16,Kindle for iOS,Not Available,US
2024-03-16T00:59:07Z,B07XQK3SGQ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
