created_timestamp,preferred_marketplace,country,device_family,content_id,connection _type,connection_state,connection_setting_changed
2024-04-20T18:05:07Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-08T19:22:43Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-08T18:02:01Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-28T01:22:01Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-10T08:32:27Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,wireless,wifi,by user
2024-03-31T01:26:00Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-20T15:13:53Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-04-05T00:18:55Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-27T08:33:29Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-04-20T21:12:38Z,www.amazon.com,US,Kindle E-reader,B09CNFRZDC,bluetooth,idle,by user
2024-04-24T03:12:03Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,idle,by user
2024-04-22T04:09:39Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-08T10:55:23Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-06T02:17:58Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-02T04:28:10Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-21T23:57:52Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-03-31T01:03:25Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-04-06T15:11:23Z,www.amazon.com,US,Kindle E-reader,B00BKK6E04,wireless,wifi,by user
2024-04-09T02:16:43Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,wireless,wifi,by user
2024-04-06T22:47:54Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-04-14T08:33:23Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-16T01:50:20Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-31T20:51:48Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-07-20T09:53:39Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-05-01T08:34:47Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-04-07T20:02:56Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,wireless,wifi,by user
2024-04-20T22:17:30Z,www.amazon.com,US,Kindle E-reader,B01N9F5IOL,bluetooth,idle,by user
2024-05-03T08:38:38Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-04-22T02:02:07Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,bluetooth,idle,by user
2024-04-08T22:45:43Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-10T01:42:34Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-03-30T07:16:31Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-18T08:37:22Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-04-24T08:32:25Z,www.amazon.com,US,Kindle E-reader,B0B89YQFNX,bluetooth,idle,by user
2024-04-20T15:41:47Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-05-10T08:37:30Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-17T01:27:08Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-28T00:22:00Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,idle,by user
2024-03-30T00:49:05Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-07-19T09:53:24Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-04-21T21:18:01Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-08T15:00:05Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
