created_timestamp,preferred_marketplace,country,device_family,ASIN,prev_state,curr_state
2024-04-05T09:34:52Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T18:01:50Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-09T08:33:10Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-11T01:31:05Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-06T22:38:52Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T21:36:49Z,US,US,Kindle E-reader,B00O6V45CS,SCREEN SAVER,ACTIVE
2024-04-07T08:34:05Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-09T02:15:16Z,US,US,Kindle E-reader,B00QE1DLIC,SCREEN SAVER,ACTIVE
2024-04-09T00:04:33Z,US,US,Kindle E-reader,B00QE1DLIC,SCREEN SAVER,ACTIVE
2024-04-05T00:18:45Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T22:46:29Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T22:46:34Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-13T08:36:03Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T14:11:18Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-31T01:26:45Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-09T05:35:05Z,US,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-08T23:55:07Z,US,US,Kindle E-reader,B00QE1DLIC,SCREEN SAVER,ACTIVE
2024-04-02T01:26:09Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T14:16:32Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-11T00:53:41Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-05T09:35:59Z,US,US,Kindle E-reader,B008WOTQGU,SCREEN SAVER,ACTIVE
2024-03-31T15:13:17Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T23:40:22Z,US,US,Kindle E-reader,B00QE1DLIC,SCREEN SAVER,ACTIVE
2024-03-30T21:53:14Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T14:16:31Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-02T08:32:15Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T23:42:50Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T16:50:03Z,US,US,Kindle E-reader,B00O6V45CS,ACTIVE,SCREEN SAVER
2024-03-31T02:06:36Z,US,US,Kindle E-reader,B07ZFZZ2GQ,SCREEN SAVER,ACTIVE
2024-04-13T16:13:41Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-06T15:15:43Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-05T01:35:53Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-12T02:52:57Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-31T15:13:18Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T08:33:14Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-03-31T05:03:09Z,US,US,Kindle E-reader,B07ZFZZ2GQ,SCREEN SAVER,ACTIVE
2024-04-12T02:52:22Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-06T11:18:21Z,US,US,Kindle E-reader,B00BKK6E04,ACTIVE,SCREEN SAVER
2024-04-06T13:05:05Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T10:54:07Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-06T23:32:52Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T14:06:10Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T01:42:51Z,US,US,Kindle E-reader,B00N6PD7L0,ACTIVE,SCREEN SAVER
2024-04-08T18:02:45Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-31T03:59:39Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-07T19:15:14Z,US,US,Kindle E-reader,B00N6PD7L0,SCREEN SAVER,ACTIVE
2024-04-09T02:16:12Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T19:51:22Z,US,US,Kindle E-reader,B00O6V45CS,SCREEN SAVER,ACTIVE
2024-04-08T19:51:22Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-06T22:37:56Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-07T03:08:02Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-06T13:05:06Z,US,US,Kindle E-reader,B00BKK6E04,SCREEN SAVER,ACTIVE
2024-04-07T19:10:13Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-15T20:07:26Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T14:59:55Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-03T08:33:14Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-03-30T21:51:18Z,US,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-08T01:45:22Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-09T02:16:40Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T01:43:51Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-02T09:48:10Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-30T07:15:21Z,US,US,Kindle E-reader,B09DTJF1WD,ACTIVE,SCREEN SAVER
2024-04-02T04:26:01Z,US,US,Kindle E-reader,B0BHLBHG79,ACTIVE,SCREEN SAVER
2024-04-08T02:02:42Z,US,US,Kindle E-reader,B00N6PD7L0,SCREEN SAVER,ACTIVE
2024-04-07T20:25:16Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-07T02:31:53Z,US,US,Kindle E-reader,B00O6V45E6,ACTIVE,SCREEN SAVER
2024-04-07T02:52:29Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-07T08:32:10Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-31T14:42:49Z,US,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-15T23:48:00Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-31T02:06:35Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-11T02:13:15Z,US,US,Kindle E-reader,B01L7Q54NI,SCREEN SAVER,ACTIVE
2024-04-07T20:16:14Z,US,US,Kindle E-reader,B00N6PD7L0,SCREEN SAVER,ACTIVE
2024-03-29T08:32:19Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T15:35:16Z,US,US,Kindle E-reader,B00O6V45CS,ACTIVE,SCREEN SAVER
2024-04-11T08:34:06Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-01T02:51:39Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T10:54:08Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-06T15:11:22Z,US,US,Kindle E-reader,B00BKK6E04,SCREEN SAVER,ACTIVE
2024-04-08T15:37:12Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-15T08:32:13Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-01T02:53:13Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-04T06:16:05Z,US,US,Kindle E-reader,B0BJJTTM8K,SCREEN SAVER,ACTIVE
2024-03-31T00:33:16Z,US,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-08T23:41:43Z,US,US,Kindle E-reader,B00QE1DLIC,SCREEN SAVER,ACTIVE
2024-04-15T00:54:42Z,US,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-14T02:52:19Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-15T00:49:22Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T02:50:31Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T21:35:49Z,US,US,Kindle E-reader,B00O6V45CS,ACTIVE,SCREEN SAVER
2024-04-08T10:55:12Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-07T02:32:00Z,US,US,Kindle E-reader,B00O6V45E6,SCREEN SAVER,ACTIVE
2024-04-09T00:04:30Z,US,US,Kindle E-reader,B00QE1DLIC,ACTIVE,SCREEN SAVER
2024-04-08T23:39:28Z,US,US,Kindle E-reader,B00QE1DLIC,ACTIVE,SCREEN SAVER
2024-04-08T16:22:54Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-10T01:42:32Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T23:43:46Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-30T21:52:18Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-03-31T03:21:52Z,US,US,Kindle E-reader,B07ZFZZ2GQ,SCREEN SAVER,ACTIVE
2024-04-07T02:53:03Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-09T00:13:34Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-02T04:26:57Z,US,US,Kindle E-reader,B0BHLBHG79,SCREEN SAVER,ACTIVE
2024-03-31T01:25:50Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-06T01:48:55Z,US,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-08T02:04:42Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-09T08:34:06Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T22:50:11Z,US,US,Kindle E-reader,B00O6V45CS,ACTIVE,SCREEN SAVER
2024-04-07T20:17:50Z,US,US,Kindle E-reader,B00N6PD7L0,ACTIVE,SCREEN SAVER
2024-04-06T17:25:33Z,US,US,Kindle E-reader,B00FO60CH6,SCREEN SAVER,ACTIVE
2024-04-04T23:38:12Z,US,US,Kindle E-reader,B0BJJTTM8K,SCREEN SAVER,ACTIVE
2024-04-08T16:20:15Z,US,US,Kindle E-reader,B00O6V45CS,ACTIVE,SCREEN SAVER
2024-03-31T03:15:38Z,US,US,Kindle E-reader,B07ZFZZ2GQ,ACTIVE,SCREEN SAVER
2024-04-07T00:44:45Z,US,US,Kindle E-reader,B00O6V45E6,SCREEN SAVER,ACTIVE
2024-04-15T00:56:05Z,US,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-07T07:16:33Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-11T00:53:40Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-06T23:25:39Z,US,US,Kindle E-reader,B00O6V45E6,SCREEN SAVER,ACTIVE
2024-04-08T19:21:32Z,US,US,Kindle E-reader,B00O6V45CS,ACTIVE,SCREEN SAVER
2024-04-06T15:06:13Z,US,US,Kindle E-reader,B00BKK6E04,ACTIVE,SCREEN SAVER
2024-04-08T23:41:22Z,US,US,Kindle E-reader,B00QE1DLIC,ACTIVE,SCREEN SAVER
2024-03-29T08:33:19Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-15T00:47:52Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T22:45:33Z,US,US,Kindle E-reader,B00O6V45CS,SCREEN SAVER,ACTIVE
2024-04-08T23:54:16Z,US,US,Kindle E-reader,B00QE1DLIC,ACTIVE,SCREEN SAVER
2024-03-30T02:57:18Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-11T01:30:10Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-04T03:54:08Z,US,US,Kindle E-reader,B0BJJTTM8K,SCREEN SAVER,ACTIVE
2024-04-06T11:19:21Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T19:22:32Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-07T02:54:04Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-06T20:20:58Z,US,US,Kindle E-reader,B00FO60CH6,SCREEN SAVER,ACTIVE
2024-03-30T00:54:42Z,US,US,Kindle E-reader,B0CYWDS6CT,SCREEN SAVER,ACTIVE
2024-03-30T00:49:03Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-05T01:34:53Z,US,US,Kindle E-reader,B008WOTQGU,ACTIVE,SCREEN SAVER
2024-04-08T01:45:22Z,US,US,Kindle E-reader,B00N6PD7L0,SCREEN SAVER,ACTIVE
2024-03-31T20:51:37Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-07T07:15:38Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T23:39:23Z,US,US,Kindle E-reader,B00QE1DLIC,SCREEN SAVER,ACTIVE
2024-03-30T02:55:42Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-03T08:32:15Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-04T03:55:04Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T14:09:23Z,US,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-08T16:22:10Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-03T02:53:11Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-15T00:57:05Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-03-31T15:39:15Z,US,US,Kindle E-reader,B09Z7BYZS3,SCREEN SAVER,ACTIVE
2024-03-30T05:39:14Z,US,US,Kindle E-reader,B07ZFZZ2GQ,SCREEN SAVER,ACTIVE
2024-04-03T02:51:36Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T08:32:14Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-31T08:32:14Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-07T20:15:34Z,US,US,Kindle E-reader,B00N6PD7L0,ACTIVE,SCREEN SAVER
2024-04-08T02:01:46Z,US,US,Kindle E-reader,B00N6PD7L0,ACTIVE,SCREEN SAVER
2024-03-31T13:11:51Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-06T15:14:11Z,US,US,Kindle E-reader,B00BKK6E04,SCREEN SAVER,ACTIVE
2024-03-30T08:34:07Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-07T20:02:53Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-06T04:18:29Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-30T21:47:50Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-07T03:53:35Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-07T04:00:04Z,US,US,Kindle E-reader,B00O6V45E6,SCREEN SAVER,ACTIVE
2024-04-10T02:51:41Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T14:10:23Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-02T11:01:49Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-11T02:35:22Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-06T09:53:12Z,US,US,Kindle E-reader,B00BKK6E04,SCREEN SAVER,ACTIVE
2024-04-06T23:31:52Z,US,US,Kindle E-reader,B00O6V45E6,ACTIVE,SCREEN SAVER
2024-04-15T20:19:42Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-05T02:51:33Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-11T02:43:02Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-30T02:03:20Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-30T00:54:39Z,US,US,Kindle E-reader,B0CYWDS6CT,ACTIVE,SCREEN SAVER
2024-04-15T00:58:01Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T22:44:33Z,US,US,Kindle E-reader,B00O6V45CS,ACTIVE,SCREEN SAVER
2024-03-31T20:52:33Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-09T01:14:57Z,US,US,Kindle E-reader,B00QE1DLIC,SCREEN SAVER,ACTIVE
2024-04-07T20:06:41Z,US,US,Kindle E-reader,B00N6PD7L0,SCREEN SAVER,ACTIVE
2024-04-02T11:02:44Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-06T15:11:21Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-10T01:42:31Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-05T02:53:07Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-30T02:02:25Z,US,US,Kindle E-reader,B07ZFZZ2GQ,SCREEN SAVER,ACTIVE
2024-04-06T11:20:16Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-11T03:36:51Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-07T07:14:28Z,US,US,Kindle E-reader,B00O6V45E6,SCREEN SAVER,ACTIVE
2024-03-31T14:43:49Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-03-30T01:35:48Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-31T05:03:09Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-30T05:39:13Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-13T13:17:46Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-15T20:18:47Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T00:41:01Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T22:37:57Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-09T01:14:56Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-30T07:17:17Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-13T16:12:27Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T02:03:45Z,US,US,Kindle E-reader,B00N6PD7L0,SCREEN SAVER,ACTIVE
2024-04-07T01:09:57Z,US,US,Kindle E-reader,B00O6V45E6,ACTIVE,SCREEN SAVER
2024-04-01T08:34:07Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-06T08:32:15Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-06T15:01:39Z,US,US,Kindle E-reader,B00BKK6E04,SCREEN SAVER,ACTIVE
2024-03-30T00:49:03Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-10T08:34:10Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-05T01:26:51Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-31T00:23:51Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-31T04:00:33Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-31T14:44:45Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-07T03:56:39Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-14T08:34:08Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-07T00:44:27Z,US,US,Kindle E-reader,B00O6V45E6,ACTIVE,SCREEN SAVER
2024-04-08T02:04:41Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-30T21:34:14Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-07T02:54:38Z,US,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-07T20:05:41Z,US,US,Kindle E-reader,B00N6PD7L0,ACTIVE,SCREEN SAVER
2024-04-07T03:52:40Z,US,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-07T17:52:20Z,US,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-11T02:33:28Z,US,US,Kindle E-reader,B01L7Q54NI,ACTIVE,SCREEN SAVER
2024-03-30T01:34:54Z,US,US,Kindle E-reader,B07ZFZZ2GQ,SCREEN SAVER,ACTIVE
2024-04-06T15:07:13Z,US,US,Kindle E-reader,B00BKK6E04,SCREEN SAVER,ACTIVE
